candidate,min_gap_pct,sell_gap_pct,switch_hurdle_pct,max_hold_days,stop_gap_ratio_floor,total_return,excess_return,max_drawdown,win_rate,total_trades,n_days,score
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.0,0.0,0.0,180.0,0.0,1.168458,0.896143,-0.176117,0.5891,2161,1456,0.852114
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.0,0.005,0.0,180.0,0.0,1.168458,0.896143,-0.176117,0.5891,2161,1456,0.852114
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.01,0.0,0.01,360.0,0.0,1.171383,0.899068,-0.191085,0.5753,1222,1456,0.851297
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.01,0.005,0.01,360.0,0.0,1.171383,0.899068,-0.191085,0.5753,1222,1456,0.851297
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.0,0.0,0.02,360.0,0.0,1.181536,0.909221,-0.238802,0.5951,1746,1456,0.84952
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.0,0.005,0.02,360.0,0.0,1.181536,0.909221,-0.238802,0.5951,1746,1456,0.84952
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.01,0.0,0.03,180.0,0.0,1.155969,0.883654,-0.195935,0.582,1330,1456,0.83467
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.01,0.005,0.03,180.0,0.0,1.155969,0.883654,-0.195935,0.582,1330,1456,0.83467
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.01,0.0,0.0,360.0,0.0,1.125012,0.852698,-0.145415,0.5809,1582,1456,0.816344
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.01,0.005,0.0,360.0,0.0,1.125012,0.852698,-0.145415,0.5809,1582,1456,0.816344
