candidate,min_gap_pct,sell_gap_pct,switch_hurdle_pct,max_hold_days,stop_gap_ratio_floor,total_return,excess_return,max_drawdown,win_rate,total_trades,n_days,score
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.01,0.0,0.0,90.0,0.0,0.00226,-0.270054,-0.258784,0.3716,444,1456,-0.33475
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.01,0.005,0.0,90.0,0.0,0.00226,-0.270054,-0.258784,0.3716,444,1456,-0.33475
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.03,0.0,0.0,90.0,0.0,0.00226,-0.270054,-0.258784,0.3716,444,1456,-0.33475
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.03,0.005,0.0,90.0,0.0,0.00226,-0.270054,-0.258784,0.3716,444,1456,-0.33475
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.0,0.0,0.02,90.0,0.0,-0.002738,-0.275052,-0.256044,0.3701,335,1456,-0.339063
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.0,0.005,0.02,90.0,0.0,-0.002738,-0.275052,-0.256044,0.3701,335,1456,-0.339063
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.005,0.0,0.02,90.0,0.0,-0.002738,-0.275052,-0.256044,0.3701,335,1456,-0.339063
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.005,0.005,0.02,90.0,0.0,-0.002738,-0.275052,-0.256044,0.3701,335,1456,-0.339063
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.01,0.0,0.02,90.0,0.0,-0.002738,-0.275052,-0.256044,0.3701,335,1456,-0.339063
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.01,0.005,0.02,90.0,0.0,-0.002738,-0.275052,-0.256044,0.3701,335,1456,-0.339063
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.03,0.0,0.02,90.0,0.0,-0.002738,-0.275052,-0.256044,0.3701,335,1456,-0.339063
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.03,0.005,0.02,90.0,0.0,-0.002738,-0.275052,-0.256044,0.3701,335,1456,-0.339063
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.0,0.0,0.03,180.0,0.0,0.002404,-0.26991,-0.278475,0.3731,260,1456,-0.339529
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.0,0.005,0.03,180.0,0.0,0.002404,-0.26991,-0.278475,0.3731,260,1456,-0.339529
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.005,0.0,0.03,180.0,0.0,0.002404,-0.26991,-0.278475,0.3731,260,1456,-0.339529
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.005,0.005,0.03,180.0,0.0,0.002404,-0.26991,-0.278475,0.3731,260,1456,-0.339529
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.01,0.0,0.03,180.0,0.0,0.002404,-0.26991,-0.278475,0.3731,260,1456,-0.339529
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.01,0.005,0.03,180.0,0.0,0.002404,-0.26991,-0.278475,0.3731,260,1456,-0.339529
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.03,0.0,0.03,180.0,0.0,0.002404,-0.26991,-0.278475,0.3731,260,1456,-0.339529
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.03,0.005,0.03,180.0,0.0,0.002404,-0.26991,-0.278475,0.3731,260,1456,-0.339529
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.0,0.0,0.03,360.0,0.0,0.00018,-0.272135,-0.275724,0.3537,246,1456,-0.341066
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.0,0.005,0.03,360.0,0.0,0.00018,-0.272135,-0.275724,0.3537,246,1456,-0.341066
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.005,0.0,0.03,360.0,0.0,0.00018,-0.272135,-0.275724,0.3537,246,1456,-0.341066
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.005,0.005,0.03,360.0,0.0,0.00018,-0.272135,-0.275724,0.3537,246,1456,-0.341066
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.01,0.0,0.03,360.0,0.0,0.00018,-0.272135,-0.275724,0.3537,246,1456,-0.341066
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.01,0.005,0.03,360.0,0.0,0.00018,-0.272135,-0.275724,0.3537,246,1456,-0.341066
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.03,0.0,0.03,360.0,0.0,0.00018,-0.272135,-0.275724,0.3537,246,1456,-0.341066
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.03,0.005,0.03,360.0,0.0,0.00018,-0.272135,-0.275724,0.3537,246,1456,-0.341066
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.0,0.0,0.02,180.0,0.0,-0.036247,-0.308561,-0.282645,0.3844,294,1456,-0.379222
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.0,0.005,0.02,180.0,0.0,-0.036247,-0.308561,-0.282645,0.3844,294,1456,-0.379222
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.005,0.0,0.02,180.0,0.0,-0.036247,-0.308561,-0.282645,0.3844,294,1456,-0.379222
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.005,0.005,0.02,180.0,0.0,-0.036247,-0.308561,-0.282645,0.3844,294,1456,-0.379222
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.01,0.0,0.02,180.0,0.0,-0.036247,-0.308561,-0.282645,0.3844,294,1456,-0.379222
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.01,0.005,0.02,180.0,0.0,-0.036247,-0.308561,-0.282645,0.3844,294,1456,-0.379222
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.03,0.0,0.02,180.0,0.0,-0.036247,-0.308561,-0.282645,0.3844,294,1456,-0.379222
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.03,0.005,0.02,180.0,0.0,-0.036247,-0.308561,-0.282645,0.3844,294,1456,-0.379222
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.0,0.0,0.01,180.0,0.0,-0.03631,-0.308624,-0.286903,0.3724,341,1456,-0.38035
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.0,0.005,0.01,180.0,0.0,-0.03631,-0.308624,-0.286903,0.3724,341,1456,-0.38035
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.005,0.0,0.01,180.0,0.0,-0.03631,-0.308624,-0.286903,0.3724,341,1456,-0.38035
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.005,0.005,0.01,180.0,0.0,-0.03631,-0.308624,-0.286903,0.3724,341,1456,-0.38035
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.01,0.0,0.01,180.0,0.0,-0.03631,-0.308624,-0.286903,0.3724,341,1456,-0.38035
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.01,0.005,0.01,180.0,0.0,-0.03631,-0.308624,-0.286903,0.3724,341,1456,-0.38035
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.03,0.0,0.01,180.0,0.0,-0.03631,-0.308624,-0.286903,0.3724,341,1456,-0.38035
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.03,0.005,0.01,180.0,0.0,-0.03631,-0.308624,-0.286903,0.3724,341,1456,-0.38035
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.0,0.0,0.0,180.0,0.0,-0.037605,-0.30992,-0.282182,0.367,406,1456,-0.380465
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.0,0.005,0.0,180.0,0.0,-0.037605,-0.30992,-0.282182,0.367,406,1456,-0.380465
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.005,0.0,0.0,180.0,0.0,-0.037605,-0.30992,-0.282182,0.367,406,1456,-0.380465
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.005,0.005,0.0,180.0,0.0,-0.037605,-0.30992,-0.282182,0.367,406,1456,-0.380465
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.01,0.0,0.0,180.0,0.0,-0.037605,-0.30992,-0.282182,0.367,406,1456,-0.380465
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.01,0.005,0.0,180.0,0.0,-0.037605,-0.30992,-0.282182,0.367,406,1456,-0.380465
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.03,0.0,0.0,180.0,0.0,-0.037605,-0.30992,-0.282182,0.367,406,1456,-0.380465
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.03,0.005,0.0,180.0,0.0,-0.037605,-0.30992,-0.282182,0.367,406,1456,-0.380465
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.0,0.0,0.02,360.0,0.0,-0.038329,-0.310643,-0.279912,0.3714,280,1456,-0.380621
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.0,0.005,0.02,360.0,0.0,-0.038329,-0.310643,-0.279912,0.3714,280,1456,-0.380621
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.005,0.0,0.02,360.0,0.0,-0.038329,-0.310643,-0.279912,0.3714,280,1456,-0.380621
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.005,0.005,0.02,360.0,0.0,-0.038329,-0.310643,-0.279912,0.3714,280,1456,-0.380621
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.01,0.0,0.02,360.0,0.0,-0.038329,-0.310643,-0.279912,0.3714,280,1456,-0.380621
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.01,0.005,0.02,360.0,0.0,-0.038329,-0.310643,-0.279912,0.3714,280,1456,-0.380621
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.03,0.0,0.02,360.0,0.0,-0.038329,-0.310643,-0.279912,0.3714,280,1456,-0.380621
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.03,0.005,0.02,360.0,0.0,-0.038329,-0.310643,-0.279912,0.3714,280,1456,-0.380621
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.0,0.0,0.01,360.0,0.0,-0.040032,-0.312347,-0.285612,0.3647,329,1456,-0.38375
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.0,0.005,0.01,360.0,0.0,-0.040032,-0.312347,-0.285612,0.3647,329,1456,-0.38375
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.005,0.0,0.01,360.0,0.0,-0.040032,-0.312347,-0.285612,0.3647,329,1456,-0.38375
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.005,0.005,0.01,360.0,0.0,-0.040032,-0.312347,-0.285612,0.3647,329,1456,-0.38375
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.01,0.0,0.01,360.0,0.0,-0.040032,-0.312347,-0.285612,0.3647,329,1456,-0.38375
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.01,0.005,0.01,360.0,0.0,-0.040032,-0.312347,-0.285612,0.3647,329,1456,-0.38375
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.03,0.0,0.01,360.0,0.0,-0.040032,-0.312347,-0.285612,0.3647,329,1456,-0.38375
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.03,0.005,0.01,360.0,0.0,-0.040032,-0.312347,-0.285612,0.3647,329,1456,-0.38375
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.0,0.0,0.0,360.0,0.0,-0.041366,-0.313681,-0.2809,0.3629,394,1456,-0.383906
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.0,0.005,0.0,360.0,0.0,-0.041366,-0.313681,-0.2809,0.3629,394,1456,-0.383906
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.005,0.0,0.0,360.0,0.0,-0.041366,-0.313681,-0.2809,0.3629,394,1456,-0.383906
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.005,0.005,0.0,360.0,0.0,-0.041366,-0.313681,-0.2809,0.3629,394,1456,-0.383906
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.01,0.0,0.0,360.0,0.0,-0.041366,-0.313681,-0.2809,0.3629,394,1456,-0.383906
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.01,0.005,0.0,360.0,0.0,-0.041366,-0.313681,-0.2809,0.3629,394,1456,-0.383906
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.03,0.0,0.0,360.0,0.0,-0.041366,-0.313681,-0.2809,0.3629,394,1456,-0.383906
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.03,0.005,0.0,360.0,0.0,-0.041366,-0.313681,-0.2809,0.3629,394,1456,-0.383906
