trade_date,n_bonds,valid_returns,min_bond_return,median_bond_return,drop_share_0p03,drop_share_0p05,drop_share_0p07,missing_return_ratio
20200217,225,224,-0.006863423440619076,0.01203681413719937,0.0,0.0,0.0,0.004444444444444473
20200218,225,225,-0.15793802476879093,0.005253496503496491,0.008888888888888889,0.0044444444444444444,0.0044444444444444444,0.0
20200219,225,224,-0.10976732764442265,0.0004926756480509997,0.035555555555555556,0.017777777777777778,0.008888888888888889,0.004444444444444473
20200220,225,225,-0.05965770171149143,0.008035714285714368,0.013333333333333334,0.0044444444444444444,0.0,0.0
20200221,225,225,-0.10505260038524222,0.004438664932813197,0.013333333333333334,0.008888888888888889,0.0044444444444444444,0.0
20200224,226,225,-0.06611074049366239,0.0018708023871436552,0.022123893805309734,0.008849557522123894,0.0,0.004424778761061954
20200225,226,226,-0.07033512618949123,-0.003914485217703212,0.04424778761061947,0.004424778761061947,0.004424778761061947,0.0
20200226,226,226,-0.11763581633140618,-0.008756330014224711,0.22123893805309736,0.10619469026548672,0.05752212389380531,0.0
20200227,226,226,-0.0627476038338658,-0.0010832295185730367,0.04424778761061947,0.017699115044247787,0.0,0.0
20200228,226,225,-0.14372608652997154,-0.019597641345820205,0.2920353982300885,0.11946902654867257,0.048672566371681415,0.004424778761061954
20200302,226,226,-0.10982658959537572,0.010730846784144599,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.0
20200303,226,226,-0.040844155844155794,0.0033999543541419763,0.008849557522123894,0.0,0.0,0.0
20200304,224,224,-0.08948863636363646,0.0004016195583580462,0.05357142857142857,0.013392857142857142,0.004464285714285714,0.0
20200305,225,225,-0.04608164849511309,0.008531846595708714,0.013333333333333334,0.0,0.0,0.0
20200306,225,225,-0.05160897435897427,-0.0001751138239856065,0.02666666666666667,0.0044444444444444444,0.0,0.0
20200309,225,225,-0.10511716183663045,-0.019240506329113893,0.28444444444444444,0.08888888888888889,0.05333333333333334,0.0
20200310,225,225,-0.5305039126750735,0.006606419445310152,0.03111111111111111,0.02666666666666667,0.02666666666666667,0.0
20200311,224,224,-0.0546875,-0.0012569687775267346,0.022321428571428572,0.004464285714285714,0.0,0.0
20200312,222,222,-0.06597156186022579,-0.008715504412983577,0.06756756756756757,0.009009009009009009,0.0,0.0
20200313,223,223,-0.23629250330821006,-0.005823627287853572,0.06726457399103139,0.03587443946188341,0.03139013452914798,0.0
20200316,226,223,-0.20276497695852536,-0.019373355656541524,0.3230088495575221,0.12831858407079647,0.061946902654867256,0.013274336283185861
20200317,224,224,-0.19586206896551728,-0.0013087599408629358,0.049107142857142856,0.03571428571428571,0.022321428571428572,0.0
20200318,225,224,-0.13501429304405188,0.0009075075119580056,0.06666666666666667,0.03111111111111111,0.017777777777777778,0.004444444444444473
20200319,225,225,-0.14843998445284612,-0.002511533460394344,0.02666666666666667,0.013333333333333334,0.008888888888888889,0.0
20200320,225,224,-0.362006087361869,0.018414361129305945,0.06222222222222222,0.03111111111111111,0.03111111111111111,0.004444444444444473
20200323,224,224,-0.33028521960998725,-0.025863537932090452,0.42857142857142855,0.2544642857142857,0.18303571428571427,0.0
20200324,224,224,-0.13718187461204223,0.008150887159189324,0.026785714285714284,0.004464285714285714,0.004464285714285714,0.0
20200325,222,222,-0.08100719424460434,0.01821865458262173,0.009009009009009009,0.009009009009009009,0.0045045045045045045,0.0
20200326,221,221,-0.15151779991842917,-0.0037209302325581506,0.07692307692307693,0.02262443438914027,0.00904977375565611,0.0
20200327,221,221,-0.1156773211567732,-0.004773849016910803,0.09049773755656108,0.04524886877828054,0.013574660633484163,0.0
20200330,220,220,-0.08192561928290054,-0.007107916204697029,0.05,0.013636363636363636,0.004545454545454545,0.0
20200331,223,219,-0.04600127644950658,-0.0004425562046379561,0.017937219730941704,0.0,0.0,0.017937219730941756
20200401,224,223,-0.08360735009671194,0.000706588941883135,0.026785714285714284,0.013392857142857142,0.004464285714285714,0.004464285714285698
20200402,225,224,-0.16350979751168204,0.0007255289135345011,0.13777777777777778,0.10666666666666667,0.09333333333333334,0.004444444444444473
20200403,225,224,-0.1100000000000001,-0.008524119208364711,0.13777777777777778,0.09777777777777778,0.04888888888888889,0.004444444444444473
20200407,225,225,-0.07349454717875781,0.008102157639806373,0.008888888888888889,0.0044444444444444444,0.0044444444444444444,0.0
20200408,227,225,-0.12464703509479635,-0.0012279151943462852,0.07488986784140969,0.048458149779735685,0.013215859030837005,0.008810572687224627
20200409,229,226,-0.07633005114113411,0.0006199608577500682,0.05240174672489083,0.021834061135371178,0.008733624454148471,0.013100436681222738
20200410,230,229,-0.15957358895959017,-0.01376635107017865,0.16521739130434782,0.07391304347826087,0.04782608695652174,0.004347826086956497
20200413,232,229,-0.11538461538461542,-0.01225370061758646,0.08620689655172414,0.03879310344827586,0.008620689655172414,0.012931034482758674
20200414,231,231,-0.035452805541209775,0.004842105263157981,0.004329004329004329,0.0,0.0,0.0
20200415,231,230,-0.014677640603566577,0.0011960657999638968,0.0,0.0,0.0,0.0043290043290042934
20200416,233,232,-0.13217728829070485,0.00466466039681146,0.02145922746781116,0.02145922746781116,0.012875536480686695,0.0042918454935622075
20200417,235,233,-0.14993446283800194,0.002532103454512491,0.04680851063829787,0.02553191489361702,0.01276595744680851,0.008510638297872353
20200420,236,236,-0.02135231316725983,0.004245160280592519,0.0,0.0,0.0,0.0
20200421,236,234,-0.0627654277597165,-0.003237604646718961,0.029661016949152543,0.00847457627118644,0.0,0.008474576271186418
20200422,237,237,-0.04218811937255795,0.0025318458738823324,0.012658227848101266,0.0,0.0,0.0
20200423,237,237,-0.10734463276836159,3.1383379362148744e-05,0.0379746835443038,0.012658227848101266,0.008438818565400843,0.0
20200424,237,237,-0.12681866324767266,-0.007344251224041809,0.14767932489451477,0.08016877637130802,0.05485232067510549,0.0
20200427,238,237,-0.05843137496079365,0.0014093770553413876,0.008403361344537815,0.004201680672268907,0.0,0.004201680672268893
20200428,240,239,-0.06985520231433318,-0.00417246175243402,0.029166666666666667,0.008333333333333333,0.0,0.004166666666666652
20200429,239,239,-0.10513767112751893,0.0,0.100418410041841,0.07112970711297072,0.03765690376569038,0.0
20200430,241,239,-0.06895592640136938,0.00394792104157915,0.04564315352697095,0.016597510373443983,0.0,0.008298755186721962
20200506,241,241,-0.046974453500763236,0.003157230056830107,0.004149377593360996,0.0,0.0,0.0
20200507,243,241,-0.47684550885077004,-0.004339761623727623,0.14814814814814814,0.102880658436214,0.08641975308641975,0.008230452674897082
20200508,244,243,-0.07632958801498124,0.002414337450088233,0.004098360655737705,0.004098360655737705,0.004098360655737705,0.004098360655737654
20200511,245,244,-0.04216349108789175,-0.0006559225897257437,0.004081632653061225,0.0,0.0,0.004081632653061273
20200512,246,245,-0.03403485695494901,-0.0037037037037037646,0.0040650406504065045,0.0,0.0,0.004065040650406471
20200513,250,246,-0.0910065332788893,-0.001868548876745646,0.024,0.008,0.004,0.016000000000000014
20200514,250,250,-0.09023527429951139,-0.007983804016820029,0.04,0.016,0.004,0.0
20200515,251,250,-0.05098136032588585,-0.005075838049725001,0.0199203187250996,0.00398406374501992,0.0,0.003984063745019917
20200518,251,251,-0.06984911550468254,-0.010328201657925917,0.07171314741035857,0.0199203187250996,0.0,0.0
20200519,253,251,-0.049181462638009266,-0.001006221804826457,0.023715415019762844,0.0,0.0,0.007905138339920903
20200520,253,252,-0.11290322580645162,-0.01002175329908489,0.05928853754940711,0.015810276679841896,0.003952569169960474,0.0039525691699604515
20200521,252,252,-0.05036245707745124,-0.0007375194631378812,0.047619047619047616,0.003968253968253968,0.0,0.0
20200522,255,252,-0.11678956324446965,-0.006831432297085882,0.07450980392156863,0.027450980392156862,0.0196078431372549,0.0117647058823529
20200525,255,255,-0.08045095482782405,-0.005688890528043333,0.0392156862745098,0.011764705882352941,0.00784313725490196,0.0
20200526,255,255,-0.028750232356403616,0.00928542591844983,0.0,0.0,0.0,0.0
20200527,254,254,-0.05114770459081852,0.0008290010640259471,0.01968503937007874,0.003937007874015748,0.0,0.0
20200528,254,254,-0.12050648280646992,-0.0009669759346204176,0.06299212598425197,0.007874015748031496,0.003937007874015748,0.0
20200529,254,254,-0.06330409356725142,0.00572244405800959,0.03937007874015748,0.011811023622047244,0.0,0.0
20200601,254,254,-0.01509793793952885,0.013583185078909543,0.0,0.0,0.0,0.0
20200602,254,254,-0.2032786885245902,0.0022504407997628872,0.027559055118110236,0.011811023622047244,0.007874015748031496,0.0
20200603,254,254,-0.07002207505518765,-0.0022255928227674637,0.01968503937007874,0.003937007874015748,0.003937007874015748,0.0
20200604,254,254,-0.12199989995497984,-0.0024196848077583932,0.023622047244094488,0.01968503937007874,0.007874015748031496,0.0
20200605,254,254,-0.051038062283736974,-0.004567286531437509,0.007874015748031496,0.003937007874015748,0.0,0.0
20200608,254,254,-0.06103391269380276,-0.0010443332046640164,0.007874015748031496,0.003937007874015748,0.0,0.0
20200609,254,254,-0.04329099138560355,-0.0005056422023766438,0.003937007874015748,0.0,0.0,0.0
20200610,254,254,-0.032794841572488354,-0.002722116477817116,0.015748031496062992,0.0,0.0,0.0
20200611,254,254,-0.04092911192259907,-0.002798640194263957,0.027559055118110236,0.0,0.0,0.0
20200612,254,254,-0.07002530577815258,0.0,0.031496062992125984,0.007874015748031496,0.003937007874015748,0.0
20200615,254,254,-0.04387417218543044,-0.00010195632068282778,0.027559055118110236,0.0,0.0,0.0
20200616,254,254,-0.06142355278566003,0.004666880928612782,0.003937007874015748,0.003937007874015748,0.0,0.0
20200617,255,254,-0.04226854526867874,-6.467200686155472e-05,0.00392156862745098,0.0,0.0,0.0039215686274509665
20200618,254,254,-0.1154615384615385,0.0003589601722520097,0.031496062992125984,0.01968503937007874,0.015748031496062992,0.0
20200619,255,254,-0.05347127688537978,6.16555001858865e-05,0.00784313725490196,0.00392156862745098,0.0,0.0039215686274509665
20200622,256,255,-0.05247070809984722,-0.002314534061047091,0.01171875,0.00390625,0.0,0.00390625
20200623,258,256,-0.055426356589147296,-0.005979539340141227,0.03488372093023256,0.003875968992248062,0.0,0.007751937984496138
20200624,259,258,-0.06504012003392268,-0.0017554685922845925,0.011583011583011582,0.003861003861003861,0.0,0.0038610038610038533
20200629,259,259,-0.08344930417495022,-0.0067511558149669915,0.03474903474903475,0.011583011583011582,0.003861003861003861,0.0
20200630,260,259,-0.03553652848839228,0.0016118963541327247,0.0038461538461538464,0.0,0.0,0.0038461538461538325
20200701,260,259,-0.06674888238014498,0.0014601382264187723,0.04230769230769231,0.011538461538461539,0.0,0.0038461538461538325
20200702,261,260,-0.0705662546708824,0.010551293830545316,0.019157088122605363,0.007662835249042145,0.0038314176245210726,0.003831417624521105
20200703,262,261,-0.09154553888974803,0.01072560760831287,0.022900763358778626,0.007633587786259542,0.003816793893129771,0.003816793893129722
20200706,263,262,-0.03841570607737421,0.023444793215384285,0.0038022813688212928,0.0,0.0,0.0038022813688213253
20200707,266,263,-0.04862119013062416,0.0012837758981825154,0.015037593984962405,0.0,0.0,0.011278195488721776
20200708,267,266,-0.11356466876971605,0.0024890797930788855,0.011235955056179775,0.003745318352059925,0.003745318352059925,0.0037453183520599342
20200709,267,267,-0.03627591965486843,0.008046688478203112,0.00749063670411985,0.0,0.0,0.0
20200710,266,266,-0.06341789928208619,-0.009811162278796304,0.11654135338345864,0.022556390977443608,0.0,0.0
20200713,269,266,-0.11262454281750534,0.016278639308270892,0.011152416356877323,0.007434944237918215,0.007434944237918215,0.01115241635687736
20200714,269,268,-0.12630282357400036,-0.00752749460948543,0.1412639405204461,0.055762081784386616,0.022304832713754646,0.0037174721189591198
20200715,270,268,-0.14825374198146835,-0.01226376002233831,0.18518518518518517,0.07037037037037037,0.02962962962962963,0.007407407407407418
20200716,271,269,-0.16324037184594953,-0.0285447616084622,0.47232472324723246,0.2177121771217712,0.11439114391143912,0.0073800738007380184
20200717,271,271,-0.09486112974641092,0.0013321036991493784,0.02952029520295203,0.01845018450184502,0.0036900369003690036,0.0
20200720,272,271,-0.029737596663480748,0.017436682933779757,0.0,0.0,0.0,0.003676470588235281
20200721,273,273,-0.1572244897959183,0.001219264377159135,0.018315018315018316,0.01098901098901099,0.01098901098901099,0.0
20200722,273,273,-0.028992486996724964,0.0038585209003214604,0.0,0.0,0.0,0.0
20200723,275,274,-0.04613917137186718,-0.0021959791370232407,0.007272727272727273,0.0,0.0,0.0036363636363636598
20200724,277,275,-0.11237175792507204,-0.01900452488687776,0.3104693140794224,0.1371841155234657,0.061371841155234655,0.0072202166064981865
20200727,279,277,-0.04870129870129869,-0.003406650373991016,0.043010752688172046,0.0,0.0,0.007168458781361964
20200728,279,279,-0.07121376157825099,0.004320691310609526,0.007168458781362007,0.007168458781362007,0.0035842293906810036,0.0
20200729,279,279,-0.03783382789317524,0.008989898989898881,0.007168458781362007,0.0,0.0,0.0
20200730,279,279,-0.16728395061728396,0.0022222222222223476,0.021505376344086023,0.0035842293906810036,0.0035842293906810036,0.0
20200731,281,279,-0.03873239436619713,0.003390535433355657,0.010676156583629894,0.0,0.0,0.007117437722419906
20200803,281,281,-0.03903372060073673,0.01091766888111545,0.0035587188612099642,0.0,0.0,0.0
20200804,281,280,-0.10314451064800301,-0.002999786969121454,0.060498220640569395,0.014234875444839857,0.010676156583629894,0.003558718861209953
20200805,282,281,-0.058469637149840215,0.002141709798322289,0.010638297872340425,0.0035460992907801418,0.0,0.0035460992907800915
20200806,283,282,-0.053421888535951534,-0.003996797601367785,0.0353356890459364,0.0035335689045936395,0.0,0.0035335689045936647
20200807,285,282,-0.07116171499733148,-0.006309907566872441,0.07368421052631578,0.017543859649122806,0.0035087719298245615,0.010526315789473717
20200810,287,285,-0.09314946051203477,0.003329002923026847,0.04529616724738676,0.017421602787456445,0.013937282229965157,0.006968641114982632
20200811,287,287,-0.16799720139212804,-0.008291032148900257,0.1289198606271777,0.041811846689895474,0.017421602787456445,0.0
20200812,288,287,-0.06991654230918043,-0.005946762318293386,0.11458333333333333,0.024305555555555556,0.0,0.00347222222222221
20200813,288,288,-0.06971719587947067,0.0028021867740857243,0.041666666666666664,0.020833333333333332,0.0,0.0
20200814,289,288,-0.14979149648604295,0.0024588284113300496,0.08996539792387544,0.06920415224913495,0.04844290657439446,0.0034602076124568004
20200817,293,288,-0.07250712250712243,0.007111104477568131,0.020477815699658702,0.0034129692832764505,0.0034129692832764505,0.017064846416382284
20200818,295,293,-0.07196005641383107,0.002773284030505918,0.030508474576271188,0.01694915254237288,0.003389830508474576,0.006779661016949157
20200819,294,293,-0.06358977295502044,-0.005090497737556654,0.09863945578231292,0.01020408163265306,0.0,0.003401360544217691
20200820,296,292,-0.08050108932461875,-0.005994005994005958,0.0777027027027027,0.016891891891891893,0.0033783783783783786,0.013513513513513487
20200821,298,296,-0.06357142857142861,0.000622981759301644,0.040268456375838924,0.013422818791946308,0.0,0.006711409395973145
20200824,298,298,-0.10331390134529139,-0.0001611663320555956,0.0436241610738255,0.026845637583892617,0.016778523489932886,0.0
20200825,299,298,-0.06710430342815454,-0.00015181185679680187,0.04013377926421405,0.013377926421404682,0.0,0.0033444816053511683
20200826,298,298,-0.08321674408192958,-0.008968556318916299,0.1174496644295302,0.010067114093959731,0.003355704697986577,0.0
20200827,298,298,-0.06674418604651167,0.001104771399577431,0.020134228187919462,0.006711409395973154,0.0,0.0
20200828,295,294,-0.16869461882249592,0.003761798370465752,0.03389830508474576,0.013559322033898305,0.006779661016949152,0.003389830508474523
20200831,293,293,-0.057397681717890614,0.0017889087656530744,0.017064846416382253,0.0034129692832764505,0.0,0.0
20200901,292,292,-0.0855823632698185,0.0015820173010242522,0.017123287671232876,0.003424657534246575,0.003424657534246575,0.0
20200902,292,292,-0.05890366526110935,0.0023189710527284912,0.02054794520547945,0.00684931506849315,0.0,0.0
20200903,292,292,-0.06161137440758291,-0.0024178265518461917,0.023972602739726026,0.003424657534246575,0.0,0.0
20200904,291,290,-0.06532710280373843,-0.001915680785145757,0.01718213058419244,0.003436426116838488,0.0,0.0034364261168384758
20200907,292,291,-0.10827374872318696,-0.0065866642605793,0.136986301369863,0.04452054794520548,0.017123287671232876,0.003424657534246589
20200908,293,291,-0.060996677740863814,-0.00040834442964943207,0.07849829351535836,0.020477815699658702,0.0,0.0068259385665528916
20200909,293,293,-0.09861055776892436,-0.011643835616438336,0.23890784982935154,0.11262798634812286,0.040955631399317405,0.0
20200910,293,293,-0.11742004765260583,-0.008645533141210415,0.16040955631399317,0.06825938566552901,0.04436860068259386,0.0
20200911,292,290,-0.03219540419904121,0.002675799535106105,0.003424657534246575,0.0,0.0,0.006849315068493178
20200914,292,292,-0.04823815309842039,0.0024320235651874578,0.02054794520547945,0.0,0.0,0.0
20200915,296,293,-0.04532051282051275,-0.0012670492658566346,0.006756756756756757,0.0,0.0,0.010135135135135087
20200916,295,295,-0.0495183624322697,-0.0047562425683709275,0.030508474576271188,0.0,0.0,0.0
20200917,296,295,-0.06044559250887949,-0.00036360330879015024,0.030405405405405407,0.006756756756756757,0.0,0.0033783783783783994
20200918,295,293,-0.10588235294117643,0.0032421092781538263,0.01694915254237288,0.006779661016949152,0.006779661016949152,0.006779661016949157
20200921,296,295,-0.0848061677212889,-0.001577840112201856,0.02027027027027027,0.006756756756756757,0.0033783783783783786,0.0033783783783783994
20200922,297,296,-0.0633736081497277,-0.005906440092633469,0.05387205387205387,0.010101010101010102,0.0,0.0033670033670033517
20200923,298,297,-0.11515555062331229,-0.0004901480247035961,0.030201342281879196,0.006711409395973154,0.003355704697986577,0.003355704697986628
20200924,299,298,-0.18024821065073204,-0.01315583414946353,0.13043478260869565,0.016722408026755852,0.0033444816053511705,0.0033444816053511683
20200925,299,299,-0.12109196278786016,-0.003083354026984564,0.023411371237458192,0.006688963210702341,0.0033444816053511705,0.0
20200928,300,299,-0.08110307414104878,-0.007419692737430261,0.06666666666666667,0.01,0.006666666666666667,0.0033333333333332993
20200929,300,300,-0.06917248843845325,0.005841630152839894,0.02,0.0033333333333333335,0.0,0.0
20200930,300,300,-0.09764437689969596,0.0027395641088020506,0.02666666666666667,0.01,0.006666666666666667,0.0
20201009,300,300,-0.03542019176536948,0.009486867388284637,0.0033333333333333335,0.0,0.0,0.0
20201012,300,300,-0.0416726190476191,0.01256076347200874,0.01,0.0,0.0,0.0
20201013,300,300,-0.04345620652625559,0.0017845072973303733,0.006666666666666667,0.0,0.0,0.0
20201014,300,300,-0.0561517344646868,-0.0018829715169642047,0.023333333333333334,0.0033333333333333335,0.0,0.0
20201015,302,300,-0.059538295429227506,-0.00046548461834022836,0.026490066225165563,0.006622516556291391,0.0,0.0066225165562914245
20201016,303,302,-0.08591210965098206,3.011174296108088e-05,0.0429042904290429,0.0033003300330033004,0.0033003300330033004,0.0033003300330033403
20201019,302,302,-0.07947331295556082,-0.0013300614236718689,0.052980132450331126,0.016556291390728478,0.006622516556291391,0.0
20201020,301,301,-0.021815782888600865,0.005440158259149452,0.0,0.0,0.0,0.0
20201021,301,301,-0.09111791730474728,-0.0019818260493292827,0.046511627906976744,0.016611295681063124,0.009966777408637873,0.0
20201022,301,301,-0.11642156862745101,0.004700690713737687,0.026578073089700997,0.016611295681063124,0.009966777408637873,0.0
20201023,300,300,-0.267244094488189,-0.00996937654660529,0.22666666666666666,0.11333333333333333,0.09333333333333334,0.0
20201026,300,300,-0.14418604651162792,0.0013631120942512176,0.02666666666666667,0.016666666666666666,0.0033333333333333335,0.0
20201027,301,300,-0.284516129032258,0.003770285450887645,0.08970099667774087,0.07641196013289037,0.03986710963455149,0.0033222591362126463
20201028,302,302,-0.33861873065671766,-0.0010795370145658678,0.11589403973509933,0.06291390728476821,0.052980132450331126,0.0
20201029,303,302,-0.08611634796660395,-0.0010597512680626253,0.052805280528052806,0.019801980198019802,0.0033003300330033004,0.0033003300330033403
20201030,303,303,-0.09210526315789469,-0.01326073592693422,0.24752475247524752,0.07260726072607261,0.0231023102310231,0.0
20201102,304,303,-0.20597976240239235,-0.006605504587155919,0.17763157894736842,0.1118421052631579,0.09210526315789473,0.003289473684210509
20201103,304,303,-0.24558620689655175,0.0030439905734485073,0.08223684210526316,0.05592105263157895,0.03618421052631579,0.003289473684210509
20201104,305,304,-0.0533875683233761,0.0008226321270534687,0.019672131147540985,0.003278688524590164,0.0,0.003278688524590123
20201105,306,305,-0.05115528726061602,0.005321202095395661,0.016339869281045753,0.0032679738562091504,0.0,0.0032679738562091387
20201106,307,306,-0.09525000000000006,-0.002687705835112686,0.08143322475570032,0.029315960912052116,0.016286644951140065,0.0032573289902280145
20201109,307,307,-0.04417114152087298,0.008410428931875602,0.003257328990228013,0.0,0.0,0.0
20201110,308,307,-0.16070829077350557,-0.0034056565474310796,0.05519480519480519,0.00974025974025974,0.00974025974025974,0.0032467532467532756
20201111,308,308,-0.09166666666666667,-0.004430445131301031,0.05519480519480519,0.01948051948051948,0.003246753246753247,0.0
20201112,308,308,-0.03303633098494263,0.0,0.00974025974025974,0.0,0.0,0.0
20201113,309,308,-0.11267975572920086,-0.00011091077149671946,0.022653721682847898,0.009708737864077669,0.006472491909385114,0.003236245954692518
20201116,313,309,-0.15034242241003504,0.0,0.10543130990415335,0.06070287539936102,0.03194888178913738,0.012779552715655007
20201117,314,313,-0.13696296296296295,-0.006293266205160464,0.09872611464968153,0.028662420382165606,0.012738853503184714,0.0031847133757961776
20201118,314,313,-0.12203069161236069,0.0001923446816696206,0.050955414012738856,0.022292993630573247,0.012738853503184714,0.0031847133757961776
20201119,314,313,-0.08589965397923871,-0.001673108582062821,0.07006369426751592,0.022292993630573247,0.006369426751592357,0.0031847133757961776
20201120,315,314,-0.06636597938144317,-0.0005999279942517366,0.009523809523809525,0.0031746031746031746,0.0,0.0031746031746031633
20201123,316,315,-0.06901311249137332,0.002859960552268115,0.028481012658227847,0.0031645569620253164,0.0,0.0031645569620253333
20201124,315,315,-0.12214285714285711,0.0017039586919105343,0.01904761904761905,0.009523809523809525,0.006349206349206349,0.0
20201125,317,315,-0.07181756296800557,-0.00296432587140949,0.0694006309148265,0.00946372239747634,0.0031545741324921135,0.006309148264984188
20201126,317,317,-0.1308526905992865,-0.0024637284423761896,0.0473186119873817,0.012618296529968454,0.00946372239747634,0.0
20201127,318,315,-0.15598684210526326,-0.0008975854950183937,0.059748427672955975,0.0220125786163522,0.012578616352201259,0.009433962264150941
20201130,318,318,-0.14427480916030544,-0.000843999314105337,0.015723270440251572,0.009433962264150943,0.0031446540880503146,0.0
20201201,318,317,-0.07880885427932793,0.0024580613238416316,0.009433962264150943,0.006289308176100629,0.006289308176100629,0.0031446540880503138
20201202,320,317,-0.06690140845070425,-8.135432768063833e-05,0.034375,0.009375,0.0,0.009375000000000022
20201203,321,321,-0.20105450387498414,-0.0018681611956231636,0.056074766355140186,0.006230529595015576,0.006230529595015576,0.0
20201204,320,319,-0.09691279439847234,-0.00036409976333517946,0.01875,0.0125,0.009375,0.0031250000000000444
20201207,320,320,-0.02723612622415672,-0.0016804529165680426,0.0,0.0,0.0,0.0
20201208,320,320,-0.07764207005703705,-0.002000026598101723,0.0125,0.00625,0.003125,0.0
20201209,319,319,-0.08460317460317457,-0.006486226777706605,0.034482758620689655,0.009404388714733543,0.003134796238244514,0.0
20201210,318,318,-0.0754169688179841,-0.001900109557640639,0.018867924528301886,0.009433962264150943,0.006289308176100629,0.0
20201211,317,317,-0.08450704225352113,-0.009815242494226273,0.11041009463722397,0.04416403785488959,0.015772870662460567,0.0
20201214,317,317,-0.0705237932214996,-0.002779879593380885,0.031545741324921134,0.012618296529968454,0.0031545741324921135,0.0
20201215,317,316,-0.21904186871450404,-0.009045916365063411,0.025236593059936908,0.006309148264984227,0.006309148264984227,0.003154574132492094
20201216,318,317,-0.09927066450567257,-0.006890611541774283,0.040880503144654086,0.009433962264150943,0.006289308176100629,0.0031446540880503138
20201217,320,319,-0.09904080389768588,0.0037394213737453885,0.00625,0.003125,0.003125,0.0031250000000000444
20201218,320,320,-0.0837263016071601,0.00018384080282929371,0.015625,0.00625,0.00625,0.0
20201221,319,319,-0.039642297409421934,0.0025316455696202667,0.003134796238244514,0.0,0.0,0.0
20201222,323,319,-0.06987453283502398,-0.009216589861751112,0.043343653250773995,0.015479876160990712,0.0,0.012383900928792602
20201223,323,322,-0.08627450980392148,-0.0020087389345315176,0.06811145510835913,0.018575851393188854,0.006191950464396285,0.003095975232198178
20201224,325,323,-0.12321867321867319,-0.016227180527383256,0.20615384615384616,0.04,0.024615384615384615,0.006153846153846176
20201225,326,325,-0.09829721362229105,0.005018832391713746,0.03374233128834356,0.012269938650306749,0.006134969325153374,0.0030674846625766694
20201228,329,326,-0.12347019155026984,-0.006936264195312791,0.0486322188449848,0.00911854103343465,0.0060790273556231,0.00911854103343468
20201229,329,328,-0.1317934782608695,0.0007874699093306514,0.06382978723404255,0.03951367781155015,0.03343465045592705,0.003039513677811523
20201230,329,329,-0.1045633999071065,0.0068130575433780205,0.0364741641337386,0.0121580547112462,0.0060790273556231,0.0
20201231,329,329,-0.15193026151930256,0.010098074827460835,0.0364741641337386,0.0060790273556231,0.00303951367781155,0.0
20210104,330,330,-0.07235621521335811,0.0064036473894723,0.00909090909090909,0.0030303030303030303,0.0030303030303030303,0.0
20210105,330,329,-0.09705583756345182,-0.00018397571520556433,0.015151515151515152,0.006060606060606061,0.0030303030303030303,0.00303030303030305
20210106,332,330,-0.11693548387096775,-0.003908187121719253,0.05421686746987952,0.02108433734939759,0.015060240963855422,0.0060240963855421326
20210107,331,330,-0.06643381068808951,-0.011931976400476219,0.1268882175226586,0.012084592145015106,0.0,0.0030211480362537513
20210108,333,331,-0.10339852779644909,-0.0019460661662495937,0.0990990990990991,0.02702702702702703,0.009009009009009009,0.006006006006005982
20210111,332,332,-0.12569712569712566,-0.006554192455904551,0.0783132530120482,0.030120481927710843,0.015060240963855422,0.0
20210112,333,332,-0.06381845301512878,-0.0002903152136429221,0.03303303303303303,0.009009009009009009,0.0,0.0030030030030030463
20210113,333,333,-0.12779077184775667,-0.010337266367338338,0.15015015015015015,0.042042042042042045,0.018018018018018018,0.0
20210114,334,332,-0.14254725751471964,0.004445249179160338,0.07784431137724551,0.038922155688622756,0.03293413173652695,0.005988023952095856
20210115,337,334,-0.1279661016949153,0.005015902698159103,0.026706231454005934,0.011869436201780416,0.002967359050445104,0.008902077151335286
20210118,340,338,-0.08189977561705297,0.006145970237117271,0.014705882352941176,0.0029411764705882353,0.0029411764705882353,0.00588235294117645
20210119,340,339,-0.08241758241758246,0.00020548648926332902,0.04411764705882353,0.011764705882352941,0.0058823529411764705,0.002941176470588225
20210120,339,339,-0.07141774891774899,-8.938148015724678e-05,0.02064896755162242,0.008849557522123894,0.0029498525073746312,0.0
20210121,339,339,-0.05609881626350999,0.0009653232584652116,0.0058997050147492625,0.0029498525073746312,0.0,0.0
20210122,341,339,-0.09641873278236912,-0.006573297218735563,0.026392961876832845,0.008797653958944282,0.005865102639296188,0.0058651026392961825
20210125,340,340,-0.0568749999999999,-0.0072243858053838705,0.03529411764705882,0.0029411764705882353,0.0,0.0
20210126,339,339,-0.09327974276527329,-0.008550288918740323,0.08849557522123894,0.02359882005899705,0.0058997050147492625,0.0
20210127,339,339,-0.2317326779468759,-0.0043591979075849885,0.12094395280235988,0.0855457227138643,0.061946902654867256,0.0
20210128,339,339,-0.12147166558931255,-0.009212880143112723,0.1504424778761062,0.06784660766961652,0.02654867256637168,0.0
20210129,340,339,-0.1864927091327705,-0.014329580348004134,0.2411764705882353,0.12058823529411765,0.06764705882352941,0.002941176470588225
20210201,340,340,-0.2397424242424242,0.0,0.047058823529411764,0.014705882352941176,0.008823529411764706,0.0
20210202,340,340,-0.17520520803849415,-0.0009847579370734771,0.026470588235294117,0.011764705882352941,0.0058823529411764705,0.0
