candidate,leave_year,year,cb_code,cb_name,entry_date,exit_date,entry_price,exit_price,pnl_pct,pnl_amount,holding_days,exit_reason,entry_gap_amount,entry_gap_pct
medium_baseline,,2019,113521.SH,科森转债,20190102,20190527,92.65,101.24,0.092715,2755.78,145,switch_value_gap,8360.55,0.278685
medium_baseline,,2019,123018.SZ,溢利转债,20190124,20190527,97.9,109.648,0.12,3645.95,123,switch_value_gap,11020.76,0.137759
medium_baseline,,2019,128053.SZ,尚荣转债,20190307,20190603,118.2,105.05,-0.111252,-3859.36,88,stop_loss_switch_value_gap,17517.68,0.218971
medium_baseline,,2019,110056.SH,亨通转债,20190417,20190603,111.43,111.43,0.0,-63.98,47,switch_value_gap,32850.23,0.410628
medium_baseline,,2019,127006.SZ,敖东转债,20190102,20190603,95.657,100.0,0.045402,1340.99,152,switch_value_gap,7164.15,0.238805
medium_baseline,,2019,128042.SZ,凯中转债,20190102,20190603,94.748,97.745,0.031631,928.8,152,switch_value_gap,9680.59,0.322686
medium_baseline,,2019,113527.SH,维格转债,20190515,20190604,101.83,97.27,-0.044781,-1695.44,20,switch_value_gap,7845.65,0.261522
medium_baseline,,2019,128030.SZ,天康转债,20190401,20190604,126.837,125.111,-0.013608,-563.9,64,switch_value_gap,17219.72,0.215246
medium_baseline,,2019,127013.SZ,创维转债,20190516,20190605,99.88,97.002,-0.028815,-1095.53,20,switch_value_gap,9994.78,0.333159
medium_baseline,,2019,123023.SZ,迪森转债,20190416,20190610,109.37,96.901,-0.114007,-4310.62,55,stop_loss_value_gone,47414.15,0.592677
medium_baseline,,2019,128063.SZ,未来转债,20190424,20190610,122.4,103.54,-0.154085,-13590.15,47,stop_loss_value_gone,142655.64,1.783195
medium_baseline,,2019,128050.SZ,钧达转债,20190102,20190618,93.861,97.251,0.036117,1063.12,167,switch_value_gap,16615.85,0.553862
medium_baseline,,2019,113519.SH,长久转债,20190605,20190621,103.45,106.95,0.033833,1220.09,16,switch_value_gap,11076.04,0.369201
medium_baseline,,2019,128049.SZ,华源转债,20190102,20190624,91.787,103.371,0.126205,3757.3,173,switch_value_gap,11740.8,0.39136
medium_baseline,,2019,128037.SZ,岩土转债,20190102,20190701,87.876,94.59,0.076403,2270.81,180,max_holding_days,42201.37,1.406712
medium_baseline,,2019,123011.SZ,德尔转债,20190102,20190701,95.913,99.39,0.036252,1066.54,180,max_holding_days,40743.22,1.358107
medium_baseline,,2019,110044.SH,广电转债,20190102,20190701,99.6,189.98,0.90743,27178.23,180,max_holding_days,32537.64,1.084588
medium_baseline,,2019,123004.SZ,铁汉转债,20190102,20190701,92.301,102.52,0.110714,3292.02,180,max_holding_days,31503.09,1.050103
medium_baseline,,2019,110047.SH,山鹰转债,20190102,20190701,99.36,109.9,0.106079,3153.64,180,max_holding_days,31436.43,1.047881
medium_baseline,,2019,127007.SZ,湖广转债,20190102,20190701,95.11,111.213,0.169309,5052.95,180,max_holding_days,22323.71,0.744124
medium_baseline,,2019,113017.SH,吉视转债,20190102,20190701,92.06,101.31,0.100478,2987.4,180,max_holding_days,13236.23,0.441208
medium_baseline,,2019,128021.SZ,兄弟转债,20190102,20190701,94.933,102.35,0.078129,2317.71,180,max_holding_days,12698.61,0.423287
medium_baseline,,2019,113505.SH,杭电转债,20190102,20190701,90.62,108.07,0.192562,5738.83,180,max_holding_days,11691.17,0.389706
medium_baseline,,2019,128057.SZ,博彦转债,20190628,20190701,104.74,106.71,0.018808,673.02,3,switch_value_gap,6331.61,0.211054
medium_baseline,,2019,123007.SZ,道氏转债,20190628,20190701,100.72,102.591,0.018576,664.27,3,switch_value_gap,6369.24,0.212308
medium_baseline,,2019,128065.SZ,雅化转债,20190702,20190705,95.8,95.676,-0.001294,-70.94,3,switch_value_gap,6052.89,0.201763
medium_baseline,,2019,110044.SH,广电转债,20190702,20190709,184.87,160.09,-0.13404,-5026.46,7,stop_loss_value_gone,16988.92,0.566297
medium_baseline,,2019,128051.SZ,光华转债,20190628,20190710,98.333,101.492,0.032126,1165.24,12,switch_value_gap,6211.26,0.207042
medium_baseline,,2019,110038.SH,济川转债,20190702,20190711,107.45,107.51,0.000558,-1.57,9,switch_value_gap,5856.52,0.195217
medium_baseline,,2019,128014.SZ,永东转债,20190628,20190712,96.583,96.8,0.002247,60.89,14,switch_value_gap,6394.78,0.213159
medium_baseline,,2019,113521.SH,科森转债,20190715,20190717,105.78,105.08,-0.006618,-267.14,2,switch_value_gap,6405.47,0.213516
medium_baseline,,2019,113527.SH,维格转债,20190628,20190726,98.9,96.15,-0.027806,-1050.38,28,switch_value_gap,7193.94,0.239798
medium_baseline,,2019,127006.SZ,敖东转债,20190628,20190806,101.06,101.5,0.004354,138.8,39,switch_value_gap,6565.36,0.218845
medium_baseline,,2019,113519.SH,长久转债,20190628,20190815,108.07,106.81,-0.011659,-452.97,48,switch_value_gap,6051.17,0.201706
medium_baseline,,2019,128030.SZ,天康转债,20190628,20190816,116.503,133.241,0.14367,5298.86,49,switch_value_gap,7757.09,0.25857
medium_baseline,,2019,110052.SH,贵广转债,20190329,20190925,118.26,126.1,0.066295,2298.94,180,max_holding_days,45588.49,0.569856
medium_baseline,,2019,113530.SH,大丰转债,20190418,20191015,104.4,105.3,0.008621,858.02,180,max_holding_days,41099.49,0.513744
medium_baseline,,2019,128026.SZ,众兴转债,20190517,20191016,97.412,94.31,-0.031844,-1184.82,152,switch_value_gap,8388.64,0.279621
medium_baseline,,2019,128014.SZ,永东转债,20190715,20191017,96.811,100.145,0.034438,1251.02,94,switch_value_gap,5901.97,0.196732
medium_baseline,,2019,128049.SZ,华源转债,20190628,20191018,102.904,103.001,0.000943,12.68,112,switch_value_gap,7483.46,0.249449
medium_baseline,,2019,110044.SH,广电转债,20190709,20191021,160.09,133.24,-0.167718,-6222.68,104,stop_loss_switch_value_gap,19947.48,0.664916
medium_baseline,,2019,113532.SH,海环转债,20190425,20191022,103.12,105.5,0.02308,732.3,180,max_holding_days,43888.84,0.54861
medium_baseline,,2019,113527.SH,维格转债,20190819,20191023,95.39,95.99,0.00629,115.03,65,switch_value_gap,10406.62,0.130083
medium_baseline,,2019,113524.SH,奇精转债,20190729,20191024,101.71,102.24,0.005211,170.65,87,switch_value_gap,6281.41,0.20938
medium_baseline,,2019,128037.SZ,岩土转债,20190701,20191028,94.59,94.59,0.0,-22.42,119,switch_value_gap,38289.8,1.276327
medium_baseline,,2019,128030.SZ,天康转债,20191018,20191029,124.529,156.2,0.254326,9476.03,11,switch_value_gap,4333.0,0.144433
medium_baseline,,2019,128069.SZ,华森转债,20190715,20191030,100.7,103.68,0.029593,1071.16,107,switch_value_gap,7130.17,0.237672
medium_baseline,,2019,110058.SH,永鼎转债,20190508,20191104,95.56,98.48,0.030557,1081.76,180,max_holding_days,24463.73,0.815458
medium_baseline,,2019,123021.SZ,万信转2,20191028,20191107,114.43,138.6,0.211221,7854.67,10,switch_value_gap,3143.88,0.104796
medium_baseline,,2019,110052.SH,贵广转债,20190925,20191111,126.1,115.24,-0.086122,-3235.99,47,stop_loss_switch_value_gap,24351.47,0.304393
medium_baseline,,2019,113535.SH,大业转债,20190604,20191112,100.89,100.01,-0.008722,-339.44,161,switch_value_gap,15443.14,0.514771
medium_baseline,,2019,113505.SH,杭电转债,20190702,20191113,108.62,99.55,-0.083502,-3150.7,134,stop_loss_value_gone,16163.96,0.538799
medium_baseline,,2019,128042.SZ,凯中转债,20190624,20191121,99.31,101.2,0.019031,682.53,150,switch_value_gap,9452.87,0.315096
medium_baseline,,2019,128053.SZ,尚荣转债,20190628,20191127,106.37,104.0,-0.022281,-846.72,152,switch_value_gap,7548.77,0.251626
medium_baseline,,2019,113505.SH,杭电转债,20191113,20191202,99.55,99.36,-0.001909,-94.63,19,switch_value_gap,3188.62,0.106287
medium_baseline,,2019,123012.SZ,万顺转债,20191030,20191203,117.383,114.248,-0.026707,-1028.64,34,switch_value_gap,4032.78,0.134426
medium_baseline,,2019,113537.SH,文灿转债,20190705,20191204,101.66,101.66,0.0,-22.39,152,switch_value_gap,10364.34,0.345478
medium_baseline,,2019,128051.SZ,光华转债,20190717,20191205,104.003,103.75,-0.002433,-299.87,141,switch_value_gap,23141.64,0.28927
medium_baseline,,2019,113535.SH,大业转债,20191127,20191206,98.14,98.65,0.005197,166.41,9,switch_value_gap,2793.46,0.093115
medium_baseline,,2019,128063.SZ,未来转债,20190610,20191209,103.54,102.858,-0.006587,-260.37,182,max_holding_days,51567.84,1.718928
medium_baseline,,2019,123023.SZ,迪森转债,20190610,20191209,96.901,98.292,0.014355,499.67,182,max_holding_days,15631.96,0.521065
medium_baseline,,2019,110056.SH,亨通转债,20190618,20191210,94.82,112.91,0.190783,6940.66,175,switch_value_gap,14053.68,0.468456
medium_baseline,,2019,123018.SZ,溢利转债,20191204,20191211,112.447,116.029,0.031855,1162.95,7,switch_value_gap,2679.96,0.089332
medium_baseline,,2019,128076.SZ,金轮转债,20191203,20191213,103.865,105.829,0.018909,671.09,10,switch_value_gap,2789.0,0.092967
medium_baseline,,2019,128050.SZ,钧达转债,20190621,20191218,99.28,98.445,-0.008411,-334.47,180,max_holding_days,8657.17,0.288572
medium_baseline,,2019,128040.SZ,华通转债,20191024,20191219,109.4,107.967,-0.013099,-509.39,56,switch_value_gap,3743.0,0.124767
medium_baseline,,2019,128030.SZ,天康转债,20191121,20191220,159.9,156.9,-0.018762,-863.52,29,force_redemption,8606.27,0.107578
medium_baseline,,2019,123011.SZ,德尔转债,20190702,20191230,99.752,127.569,0.278862,10405.8,181,max_holding_days,30383.68,1.012789
medium_baseline,,2019,110047.SH,山鹰转债,20190702,20191230,110.23,120.92,0.096979,3611.02,181,max_holding_days,29582.65,0.986088
medium_baseline,,2019,123004.SZ,铁汉转债,20190702,20191230,103.3,100.329,-0.028761,-1100.65,181,max_holding_days,21599.51,0.719984
medium_baseline,,2019,127007.SZ,湖广转债,20190702,20191230,111.1,112.2,0.009901,348.12,181,max_holding_days,19023.26,0.634109
medium_baseline,,2019,113017.SH,吉视转债,20190702,20191230,101.8,99.91,-0.018566,-717.79,181,max_holding_days,12948.69,0.431623
medium_baseline,,2019,128021.SZ,兄弟转债,20190702,20191230,102.737,113.35,0.103303,3850.08,181,max_holding_days,11358.68,0.378623
medium_baseline,,2019,123022.SZ,长信转债,20190819,20191231,119.8,167.3,0.396494,39069.03,134,end_of_period,13114.83,0.163935
medium_baseline,,2019,113530.SH,大丰转债,20191015,20191231,105.3,113.19,0.074929,7534.95,77,end_of_period,28772.18,0.359652
medium_baseline,,2019,113542.SH,好客转债,20191015,20191231,107.81,113.19,0.049903,313.51,77,end_of_period,17160.8,0.21451
medium_baseline,,2019,127013.SZ,创维转债,20191016,20191231,105.7,118.501,0.121107,4265.8,76,end_of_period,4323.63,0.144121
medium_baseline,,2019,128071.SZ,合兴转债,20191017,20191231,108.003,110.0,0.01849,677.99,75,end_of_period,5758.36,0.191945
medium_baseline,,2019,128074.SZ,游族转债,20191021,20191231,111.511,137.55,0.233511,7166.14,71,end_of_period,20266.82,0.675561
medium_baseline,,2019,110044.SH,广电转债,20191022,20191231,133.79,140.82,0.052545,1729.96,70,end_of_period,18013.37,0.600446
medium_baseline,,2019,113532.SH,海环转债,20191023,20191231,105.9,106.48,0.005477,99.13,69,end_of_period,7734.54,0.257818
medium_baseline,,2019,128057.SZ,博彦转债,20191029,20191231,113.511,118.414,0.043194,1614.36,63,end_of_period,3913.61,0.130454
medium_baseline,,2019,110058.SH,永鼎转债,20191104,20191231,98.48,104.37,0.059809,2232.56,57,end_of_period,10421.96,0.347399
medium_baseline,,2019,113545.SH,金能转债,20191107,20191231,104.85,114.0,0.087268,3297.62,54,end_of_period,8627.4,0.28758
medium_baseline,,2019,128037.SZ,岩土转债,20191111,20191231,96.18,96.299,0.001237,24.13,50,end_of_period,28501.02,0.950034
medium_baseline,,2019,110052.SH,贵广转债,20191112,20191231,114.63,117.44,0.024514,904.33,49,end_of_period,8455.35,0.281845
medium_baseline,,2019,128069.SZ,华森转债,20191202,20191231,106.66,106.855,0.001828,46.22,29,end_of_period,3935.41,0.13118
medium_baseline,,2019,113537.SH,文灿转债,20191205,20191231,105.0,123.92,0.18019,6843.03,26,end_of_period,7908.86,0.263629
medium_baseline,,2019,123012.SZ,万顺转债,20191206,20191231,117.709,122.24,0.038493,1449.18,25,end_of_period,4080.72,0.136024
medium_baseline,,2019,128063.SZ,未来转债,20191209,20191231,102.858,109.482,0.064399,2453.55,22,end_of_period,28745.33,0.958178
medium_baseline,,2019,123035.SZ,利德转债,20191209,20191231,110.5,127.551,0.154308,5908.9,22,end_of_period,13311.48,0.443716
medium_baseline,,2019,123023.SZ,迪森转债,20191210,20191231,98.7,101.3,0.026342,2522.22,21,end_of_period,15609.76,0.195122
medium_baseline,,2019,113549.SH,白电转债,20191211,20191231,103.9,108.91,0.048219,1825.13,20,end_of_period,11339.29,0.141741
medium_baseline,,2019,113521.SH,科森转债,20191213,20191231,115.4,119.86,0.038648,1422.17,18,end_of_period,9339.06,0.116738
medium_baseline,,2019,128050.SZ,钧达转债,20191218,20191231,98.445,99.192,0.007588,257.2,13,end_of_period,11768.98,0.147112
medium_baseline,,2019,123018.SZ,溢利转债,20191219,20191231,118.85,121.2,0.019773,701.62,12,end_of_period,9361.21,0.117015
medium_baseline,,2019,113535.SH,大业转债,20191220,20191231,98.6,100.56,0.019878,843.71,11,end_of_period,8479.27,0.105991
medium_baseline,,2019,123011.SZ,德尔转债,20191230,20191231,127.569,124.94,-0.020608,-2315.27,1,end_of_period,93988.95,1.174862
medium_baseline,,2019,110047.SH,山鹰转债,20191230,20191231,120.92,121.28,0.002977,259.47,1,end_of_period,77000.46,0.962506
medium_baseline,,2019,127007.SZ,湖广转债,20191230,20191231,112.2,112.196,-3.6e-05,-14.48,1,end_of_period,29886.27,0.373578
medium_baseline,,2020,123011.SZ,德尔转债,20200102,20200306,126.079,112.23,-0.109844,-8825.59,64,stop_loss_switch_value_gap,94117.24,1.176466
medium_baseline,,2020,123035.SZ,利德转债,20200102,20200413,129.521,115.6,-0.107481,-8634.63,102,stop_loss_switch_value_gap,40988.29,0.512354
medium_baseline,,2020,110044.SH,广电转债,20200102,20200427,144.28,212.46,0.472553,37712.43,116,value_repaired,47505.82,0.593823
medium_baseline,,2020,128074.SZ,游族转债,20200102,20200515,145.8,124.3,-0.147462,-11826.4,134,stop_loss_value_gone,66412.45,0.830156
medium_baseline,,2020,110047.SH,山鹰转债,20200102,20200519,123.67,110.08,-0.109889,-8824.44,138,stop_loss_value_gone,73110.89,0.913886
medium_baseline,,2020,113530.SH,大丰转债,20200102,20200520,113.41,104.27,-0.080593,-6489.74,139,stop_loss_value_gone,29400.53,0.367507
medium_baseline,,2020,128083.SZ,新北转债,20200102,20200525,120.21,108.988,-0.093353,-7508.36,144,stop_loss_value_gone,55715.24,0.696441
medium_baseline,,2020,113537.SH,文灿转债,20200102,20200525,120.43,110.46,-0.082787,-6656.03,144,stop_loss_value_gone,25116.73,0.313959
medium_baseline,,2020,110062.SH,烽火转债,20200520,20200525,135.17,119.9,-0.112969,-3284.16,5,stop_loss_value_gone,13089.37,0.436312
medium_baseline,,2020,128063.SZ,未来转债,20200102,20200630,110.307,108.746,-0.014151,-1179.37,180,max_holding_days,91810.14,1.147627
medium_baseline,,2020,128037.SZ,岩土转债,20200102,20200630,96.961,97.398,0.004507,312.04,180,max_holding_days,61082.42,0.76353
medium_baseline,,2020,110058.SH,永鼎转债,20200102,20200630,107.0,102.71,-0.040093,-3251.63,180,max_holding_days,35762.09,0.447026
medium_baseline,,2020,127007.SZ,湖广转债,20200102,20200630,114.72,109.55,-0.045066,-3645.15,180,max_holding_days,28852.96,0.360662
medium_baseline,,2020,123004.SZ,铁汉转债,20200102,20200630,102.265,97.301,-0.048541,-1999.5,180,max_holding_days,22250.87,0.278136
medium_baseline,,2020,110063.SH,鹰19转债,20200427,20200703,113.64,110.55,-0.027191,-1010.32,67,force_redemption,49507.54,0.618844
medium_baseline,,2020,127015.SZ,希望转债,20200306,20200902,150.01,211.6,0.410573,29142.24,180,max_holding_days,78467.77,0.980847
medium_baseline,,2020,113584.SH,家悦转债,20200630,20200908,139.58,124.69,-0.106677,-8442.67,70,stop_loss_value_gone,126669.43,1.583368
medium_baseline,,2020,128108.SZ,蓝帆转债,20200630,20200908,157.4,135.92,-0.136468,-10784.0,70,stop_loss_value_gone,111212.94,1.390162
medium_baseline,,2020,127015.SZ,希望转债,20200902,20200908,211.6,174.0,-0.177694,-3054.97,6,stop_loss_value_gone,70428.5,0.880356
medium_baseline,,2020,128125.SZ,华阳转债,20200902,20200911,140.558,126.5,-0.100016,-14.14,9,stop_loss_switch_value_gap,60664.36,0.758304
medium_baseline,,2020,113545.SH,金能转债,20200703,20200925,126.5,115.05,-0.090514,-3214.77,84,stop_loss_switch_value_gap,36433.17,0.455415
medium_baseline,,2020,123011.SZ,德尔转债,20200413,20201012,105.029,105.33,0.002866,161.53,182,max_holding_days,55018.29,0.687729
medium_baseline,,2020,128095.SZ,恩捷转债,20200427,20201026,117.73,147.8,0.255415,20693.34,182,max_holding_days,54257.2,0.678215
medium_baseline,,2020,110062.SH,烽火转债,20200525,20201027,119.9,118.98,-0.007673,-235.02,155,switch_value_gap,14267.64,0.475588
medium_baseline,,2020,113549.SH,白电转债,20200525,20201028,104.64,110.35,0.054568,33.87,156,switch_value_gap,10147.91,0.338264
medium_baseline,,2020,113505.SH,杭电转债,20200525,20201029,103.09,104.09,0.0097,258.85,157,switch_value_gap,11253.55,0.375118
medium_baseline,,2020,128087.SZ,孚日转债,20200525,20201030,98.43,101.21,0.028243,786.11,158,switch_value_gap,12521.22,0.417374
medium_baseline,,2020,113527.SH,维格转债,20200703,20201103,89.68,92.16,0.027654,2.43,123,switch_value_gap,8408.84,0.10511
medium_baseline,,2020,128021.SZ,兄弟转债,20200525,20201105,111.0,121.08,0.090811,2562.66,164,switch_value_gap,11710.74,0.390358
medium_baseline,,2020,113591.SH,胜达转债,20201012,20201106,104.8,103.33,-0.014027,-1.53,25,switch_value_gap,13966.18,0.465539
medium_baseline,,2020,128074.SZ,游族转债,20200515,20201111,124.3,117.694,-0.053146,-3659.87,180,max_holding_days,69194.85,0.864936
medium_baseline,,2020,127007.SZ,湖广转债,20200630,20201112,109.55,107.84,-0.015609,-578.72,135,switch_value_gap,41086.44,0.513581
medium_baseline,,2020,113584.SH,家悦转债,20200908,20201113,124.69,111.38,-0.106745,-7667.21,66,stop_loss_switch_value_gap,98470.18,1.230877
medium_baseline,,2020,110047.SH,山鹰转债,20200519,20201116,110.08,114.03,0.035883,1032.82,181,max_holding_days,22733.28,0.757776
medium_baseline,,2020,123035.SZ,利德转债,20200519,20201116,116.2,123.0,0.05852,1695.52,181,max_holding_days,15210.18,0.507006
medium_baseline,,2020,113030.SH,东风转债,20200519,20201116,110.71,112.3,0.014362,172.11,181,max_holding_days,15080.91,0.502697
medium_baseline,,2020,128105.SZ,长集转债,20200520,20201116,120.0,119.735,-0.002208,-81.2,180,max_holding_days,13637.49,0.454583
medium_baseline,,2020,113033.SH,利群转债,20200520,20201116,102.11,107.9,0.056704,876.23,180,max_holding_days,12143.14,0.404771
medium_baseline,,2020,128117.SZ,道恩转债,20200902,20201120,118.25,107.502,-0.090892,-7581.82,79,stop_loss_value_gone,116293.47,1.453668
medium_baseline,,2020,127015.SZ,希望转债,20200925,20201120,147.75,131.85,-0.107614,-303.69,56,stop_loss_switch_value_gap,29020.29,0.967343
medium_baseline,,2020,128083.SZ,新北转债,20200525,20201123,108.988,107.013,-0.018121,-532.39,182,max_holding_days,19586.13,0.652871
medium_baseline,,2020,123048.SZ,应急转债,20200525,20201123,109.88,130.902,0.191318,5425.99,182,max_holding_days,11382.85,0.379428
medium_baseline,,2020,110058.SH,永鼎转债,20201030,20201127,124.82,109.42,-0.123378,-3620.04,28,stop_loss_switch_value_gap,33022.6,0.412782
medium_baseline,,2020,128109.SZ,楚江转债,20201106,20201215,127.21,120.92,-0.049446,-6.36,39,switch_value_gap,29657.55,0.370719
medium_baseline,,2020,127018.SZ,本钢转债,20201120,20201215,84.38,81.2,-0.037687,-3.23,25,switch_value_gap,9247.81,0.30826
medium_baseline,,2020,128125.SZ,华阳转债,20200925,20201216,118.081,105.707,-0.104792,-12.44,82,stop_loss_switch_value_gap,22266.63,0.742221
medium_baseline,,2020,128131.SZ,崇达转2,20201105,20201216,114.14,107.053,-0.06209,-1938.56,41,switch_value_gap,31178.84,0.389735
medium_baseline,,2020,128128.SZ,齐翔转2,20201112,20201217,112.045,106.699,-0.047713,-1699.25,35,switch_value_gap,30049.27,0.375616
medium_baseline,,2020,123063.SZ,大禹转债,20201012,20201218,120.948,114.3,-0.054966,-571.08,67,switch_value_gap,17348.03,0.578268
medium_baseline,,2020,127021.SZ,特发转2,20201028,20201218,111.5,108.496,-0.026942,-18.42,51,switch_value_gap,36237.89,0.452974
medium_baseline,,2020,128134.SZ,鸿路转债,20201103,20201221,115.01,116.4,0.012086,1.32,48,switch_value_gap,43050.32,0.538129
medium_baseline,,2020,128121.SZ,宏川转债,20201027,20201221,121.3,122.757,0.012012,321.04,55,switch_value_gap,37187.58,0.464845
medium_baseline,,2020,128108.SZ,蓝帆转债,20200908,20201225,135.92,124.15,-0.086595,-7049.57,108,stop_loss_value_gone,114488.64,1.431108
medium_baseline,,2020,128132.SZ,交建转债,20201026,20201225,100.02,90.201,-0.09817,-2133.23,60,stop_loss_value_gone,53045.68,0.663071
medium_baseline,,2020,128074.SZ,游族转债,20201111,20201225,117.694,104.098,-0.11552,-7487.07,44,stop_loss_value_gone,40841.48,0.510519
medium_baseline,,2020,113605.SH,大参转债,20201113,20201225,140.64,122.7,-0.12756,-8162.61,42,stop_loss_value_gone,91624.3,1.145304
medium_baseline,,2020,110047.SH,山鹰转债,20201116,20201225,114.03,103.73,-0.090327,-7110.62,39,stop_loss_value_gone,64797.5,0.809969
