name,kind,leave_year,y2019_excess,y2019_total,y2019_dd,y2019_trades,y2020_excess,y2020_total,y2020_dd,y2020_trades,y2021_excess,y2021_total,y2021_dd,y2021_trades,y2022_excess,y2022_total,y2022_dd,y2022_trades,y2023_excess,y2023_total,y2023_dd,y2023_trades,y2024_excess,y2024_total,y2024_dd,y2024_trades,selection_avg_excess,replay_2019_excess,replay_2020_excess,replay_2021_excess,replay_2022_excess,replay_2023_excess,replay_2024_excess,breadth_drop_threshold,breadth_panic_ratio,breadth_risk_recovery_days,breadth_risk_switch_hurdle_pct,breadth_normal_to_risk_min_days,breadth_effective_lag_days,y2019_risk_days,y2020_risk_days,y2021_risk_days,y2022_risk_days,y2023_risk_days,y2024_risk_days,main_floor_pass_count,passes_main_floors,params_json,_candidate_idx,selected_passes,selected_total,adoption_pass
breadth_dropm0p07_ratio0p4_rec1_h0p05_min1,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,1,0.05,1,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.05, ""name"": ""breadth_dropm0p07_ratio0p4_rec1_h0p05_min1""}",144,,,
breadth_dropm0p07_ratio0p4_rec1_h0p05_min2,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,1,0.05,2,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.05, ""name"": ""breadth_dropm0p07_ratio0p4_rec1_h0p05_min2""}",145,,,
breadth_dropm0p07_ratio0p4_rec1_h0p08_min1,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,1,0.08,1,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.08, ""name"": ""breadth_dropm0p07_ratio0p4_rec1_h0p08_min1""}",146,,,
breadth_dropm0p07_ratio0p4_rec1_h0p08_min2,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,1,0.08,2,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.08, ""name"": ""breadth_dropm0p07_ratio0p4_rec1_h0p08_min2""}",147,,,
breadth_dropm0p07_ratio0p4_rec1_h0p1_min1,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,1,0.1,1,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p4_rec1_h0p1_min1""}",148,,,
breadth_dropm0p07_ratio0p4_rec1_h0p1_min2,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,1,0.1,2,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p4_rec1_h0p1_min2""}",149,,,
breadth_dropm0p07_ratio0p4_rec2_h0p05_min1,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,2,0.05,1,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.05, ""name"": ""breadth_dropm0p07_ratio0p4_rec2_h0p05_min1""}",150,,,
breadth_dropm0p07_ratio0p4_rec2_h0p05_min2,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,2,0.05,2,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.05, ""name"": ""breadth_dropm0p07_ratio0p4_rec2_h0p05_min2""}",151,,,
breadth_dropm0p07_ratio0p4_rec2_h0p08_min1,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,2,0.08,1,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.08, ""name"": ""breadth_dropm0p07_ratio0p4_rec2_h0p08_min1""}",152,,,
breadth_dropm0p07_ratio0p4_rec2_h0p08_min2,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,2,0.08,2,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.08, ""name"": ""breadth_dropm0p07_ratio0p4_rec2_h0p08_min2""}",153,,,
breadth_dropm0p07_ratio0p4_rec2_h0p1_min1,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,2,0.1,1,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p4_rec2_h0p1_min1""}",154,,,
breadth_dropm0p07_ratio0p4_rec2_h0p1_min2,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,2,0.1,2,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p4_rec2_h0p1_min2""}",155,,,
breadth_dropm0p07_ratio0p4_rec3_h0p05_min1,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,3,0.05,1,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.05, ""name"": ""breadth_dropm0p07_ratio0p4_rec3_h0p05_min1""}",156,,,
breadth_dropm0p07_ratio0p4_rec3_h0p05_min2,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,3,0.05,2,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.05, ""name"": ""breadth_dropm0p07_ratio0p4_rec3_h0p05_min2""}",157,,,
breadth_dropm0p07_ratio0p4_rec3_h0p08_min1,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,3,0.08,1,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.08, ""name"": ""breadth_dropm0p07_ratio0p4_rec3_h0p08_min1""}",158,,,
breadth_dropm0p07_ratio0p4_rec3_h0p08_min2,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,3,0.08,2,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.08, ""name"": ""breadth_dropm0p07_ratio0p4_rec3_h0p08_min2""}",159,,,
breadth_dropm0p07_ratio0p4_rec3_h0p1_min1,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,3,0.1,1,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p4_rec3_h0p1_min1""}",160,,,
breadth_dropm0p07_ratio0p4_rec3_h0p1_min2,candidate,,0.152012,0.359378,-0.107737,152,-0.178799,-0.074633,-0.160351,98,-0.033534,0.088164,-0.088886,154,0.033224,-0.128797,-0.156751,202,-0.029066,-0.056686,-0.141317,168,0.016739,0.012381,-0.164269,264,,,,,,,,-0.07,0.4,3,0.1,2,1,0,0,0,0,0,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p4_rec3_h0p1_min2""}",161,,,
cv_selected_top1,cv_summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0
