name,description,period,start,end,params_json,total_return,excess_return,max_drawdown,win_rate,total_trades,n_days,score
ratio_1p35,期权型候选买入时要求价格/债底 <= 1.35,test,20250101,20260508,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_close_to_bond_floor"": 1.35, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.170028,-0.182237,-0.087494,0.5463,108,323,-0.204111
ratio_1p3_signal_2,期权型候选买入要求价格/债底 <= 1.3 且弱势信号 <= 2,test,20250101,20260508,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_bad_signals"": 2, ""option_entry_max_close_to_bond_floor"": 1.3, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.169938,-0.182327,-0.089133,0.6207,87,323,-0.20461
ratio_1p2_signal_0,期权型候选买入要求价格/债底 <= 1.2 且弱势信号 <= 0,test,20250101,20260508,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_bad_signals"": 0, ""option_entry_max_close_to_bond_floor"": 1.2, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.153704,-0.198561,-0.100098,0.8286,35,323,-0.223585
ratio_1p2_signal_1,期权型候选买入要求价格/债底 <= 1.2 且弱势信号 <= 1,test,20250101,20260508,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_bad_signals"": 1, ""option_entry_max_close_to_bond_floor"": 1.2, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.147541,-0.204725,-0.100772,0.8205,39,323,-0.229918
ratio_1p2_signal_2,期权型候选买入要求价格/债底 <= 1.2 且弱势信号 <= 2,test,20250101,20260508,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_bad_signals"": 2, ""option_entry_max_close_to_bond_floor"": 1.2, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.146732,-0.205533,-0.100772,0.8,40,323,-0.230726
ratio_1p25,期权型候选买入时要求价格/债底 <= 1.25,test,20250101,20260508,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_close_to_bond_floor"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.142247,-0.210018,-0.089793,0.7895,38,323,-0.232466
ratio_1p15,期权型候选买入时要求价格/债底 <= 1.15,test,20250101,20260508,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_close_to_bond_floor"": 1.15, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.121863,-0.230402,-0.055538,0.7826,46,323,-0.244286
option_share_max_0p9,期权型候选买入时要求期权低估占比 <= 0.9,test,20250101,20260508,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_option_share"": 0.9, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.00353,-0.348735,-0.00179,1.0,1,323,-0.349183
option_share_max_0p95,期权型候选买入时要求期权低估占比 <= 0.95,test,20250101,20260508,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_option_share"": 0.95, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.00353,-0.348735,-0.00179,1.0,1,323,-0.349183
ratio_1p15,期权型候选买入时要求价格/债底 <= 1.15,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_close_to_bond_floor"": 1.15, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.939223,0.666909,-0.162088,0.5644,691,1456,0.626387
ratio_1p2_signal_0,期权型候选买入要求价格/债底 <= 1.2 且弱势信号 <= 0,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_bad_signals"": 0, ""option_entry_max_close_to_bond_floor"": 1.2, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.83691,0.564595,-0.188494,0.5195,795,1456,0.517471
ratio_1p2_signal_2,期权型候选买入要求价格/债底 <= 1.2 且弱势信号 <= 2,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_bad_signals"": 2, ""option_entry_max_close_to_bond_floor"": 1.2, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.804638,0.532324,-0.182276,0.5032,777,1456,0.486755
ratio_1p2_signal_1,期权型候选买入要求价格/债底 <= 1.2 且弱势信号 <= 1,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_bad_signals"": 1, ""option_entry_max_close_to_bond_floor"": 1.2, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.773163,0.500849,-0.176337,0.5058,775,1456,0.456765
option_share_max_0p95,期权型候选买入时要求期权低估占比 <= 0.95,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_option_share"": 0.95, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.590346,0.318032,-0.090892,0.7462,197,1456,0.295309
