name,description,period,start,end,params_json,total_return,excess_return,max_drawdown,win_rate,total_trades,n_days,score
weak_ratio_1p15_flat_ratio_1p35,弱市要求更接近债底，弱震荡允许稍远,2021,20210101,20211231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_close_to_bond_floor_flat_weak"": 1.35, ""option_entry_max_close_to_bond_floor_weak"": 1.15, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.080778,-0.04092,-0.086219,0.6029,136,243,-0.062475
weak_ratio_1p15_flat_ratio_1p35,弱市要求更接近债底，弱震荡允许稍远,2022,20220101,20221231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_close_to_bond_floor_flat_weak"": 1.35, ""option_entry_max_close_to_bond_floor_weak"": 1.15, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.129401,0.03262,-0.156316,0.3636,165,242,-0.006459
weak_ratio_1p15_flat_ratio_1p35,弱市要求更接近债底，弱震荡允许稍远,2023,20230101,20231231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_close_to_bond_floor_flat_weak"": 1.35, ""option_entry_max_close_to_bond_floor_weak"": 1.15, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.106802,-0.079182,-0.139125,0.319,163,242,-0.113963
weak_ratio_1p15_flat_ratio_1p35,弱市要求更接近债底，弱震荡允许稍远,2024,20240101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_close_to_bond_floor_flat_weak"": 1.35, ""option_entry_max_close_to_bond_floor_weak"": 1.15, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.001526,0.005884,-0.166066,0.4259,270,242,-0.035632
weak_ratio_1p25,仅弱市：期权型买入要求价格/债底 <= 1.25,2019,20190101,20191231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_close_to_bond_floor_weak"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.377544,0.170179,-0.107991,0.5793,164,244,0.143181
weak_ratio_1p25,仅弱市：期权型买入要求价格/债底 <= 1.25,2020,20200101,20201231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_close_to_bond_floor_weak"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.090593,-0.19476,-0.179066,0.2933,75,243,-0.239526
weak_ratio_1p25,仅弱市：期权型买入要求价格/债底 <= 1.25,2021,20210101,20211231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_close_to_bond_floor_weak"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.076086,-0.045612,-0.082957,0.5789,114,243,-0.066351
weak_ratio_1p25,仅弱市：期权型买入要求价格/债底 <= 1.25,2022,20220101,20221231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_close_to_bond_floor_weak"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.146373,0.015648,-0.171546,0.3846,195,242,-0.027239
weak_ratio_1p25,仅弱市：期权型买入要求价格/债底 <= 1.25,2023,20230101,20231231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_close_to_bond_floor_weak"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.103653,-0.076034,-0.150583,0.355,169,242,-0.11368
weak_ratio_1p25,仅弱市：期权型买入要求价格/债底 <= 1.25,2024,20240101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_close_to_bond_floor_weak"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.017003,0.021361,-0.163472,0.428,257,242,-0.019507
weak_ratio_1p25_signal_1,仅弱市：期权型买入要求价格/债底 <= 1.25 且弱势信号 <= 1,2019,20190101,20191231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 1, ""option_entry_max_close_to_bond_floor_weak"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.376796,0.16943,-0.107991,0.5802,162,244,0.142432
weak_ratio_1p25_signal_1,仅弱市：期权型买入要求价格/债底 <= 1.25 且弱势信号 <= 1,2020,20200101,20201231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 1, ""option_entry_max_close_to_bond_floor_weak"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.090593,-0.19476,-0.179066,0.2933,75,243,-0.239526
weak_ratio_1p25_signal_1,仅弱市：期权型买入要求价格/债底 <= 1.25 且弱势信号 <= 1,2021,20210101,20211231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 1, ""option_entry_max_close_to_bond_floor_weak"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.080948,-0.04075,-0.083386,0.6053,114,243,-0.061596
weak_ratio_1p25_signal_1,仅弱市：期权型买入要求价格/债底 <= 1.25 且弱势信号 <= 1,2022,20220101,20221231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 1, ""option_entry_max_close_to_bond_floor_weak"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.146253,0.015768,-0.171447,0.375,200,242,-0.027094
weak_ratio_1p25_signal_1,仅弱市：期权型买入要求价格/债底 <= 1.25 且弱势信号 <= 1,2023,20230101,20231231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 1, ""option_entry_max_close_to_bond_floor_weak"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.101757,-0.074138,-0.148665,0.3631,168,242,-0.111304
weak_ratio_1p25_signal_1,仅弱市：期权型买入要求价格/债底 <= 1.25 且弱势信号 <= 1,2024,20240101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 1, ""option_entry_max_close_to_bond_floor_weak"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.013821,0.018179,-0.167954,0.4241,257,242,-0.023809
weak_share_0p90,仅弱市：期权低估占比不能超过 90%,2019,20190101,20191231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_option_share_weak"": 0.9, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.345764,0.138398,-0.10808,0.5802,162,244,0.111378
weak_share_0p90,仅弱市：期权低估占比不能超过 90%,2020,20200101,20201231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_option_share_weak"": 0.9, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.090593,-0.19476,-0.179066,0.2933,75,243,-0.239526
weak_share_0p90,仅弱市：期权低估占比不能超过 90%,2021,20210101,20211231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_option_share_weak"": 0.9, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.090194,-0.031504,-0.079989,0.6016,123,243,-0.051501
weak_share_0p90,仅弱市：期权低估占比不能超过 90%,2022,20220101,20221231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_option_share_weak"": 0.9, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.145998,0.016023,-0.169928,0.3058,121,242,-0.026459
weak_share_0p90,仅弱市：期权低估占比不能超过 90%,2023,20230101,20231231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_option_share_weak"": 0.9, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.108075,-0.080456,-0.137723,0.2018,114,242,-0.114887
weak_share_0p90,仅弱市：期权低估占比不能超过 90%,2024,20240101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_option_share_weak"": 0.9, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.060483,0.064841,-0.156843,0.5103,194,242,0.02563
weak_share_0p95_flat_share_0p95,弱市和弱震荡：期权低估占比不能超过 95%,2019,20190101,20191231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_option_share_flat_weak"": 0.95, ""option_entry_max_option_share_weak"": 0.95, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.255613,0.048248,-0.117783,0.6769,130,244,0.018802
weak_share_0p95_flat_share_0p95,弱市和弱震荡：期权低估占比不能超过 95%,2020,20200101,20201231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_option_share_flat_weak"": 0.95, ""option_entry_max_option_share_weak"": 0.95, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.094417,-0.198584,-0.180612,0.3288,73,243,-0.243737
weak_share_0p95_flat_share_0p95,弱市和弱震荡：期权低估占比不能超过 95%,2021,20210101,20211231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_option_share_flat_weak"": 0.95, ""option_entry_max_option_share_weak"": 0.95, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.200609,0.078911,-0.081896,0.6019,103,243,0.058437
weak_share_0p95_flat_share_0p95,弱市和弱震荡：期权低估占比不能超过 95%,2022,20220101,20221231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_option_share_flat_weak"": 0.95, ""option_entry_max_option_share_weak"": 0.95, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.121598,0.040423,-0.156289,0.3467,75,242,0.001351
weak_share_0p95_flat_share_0p95,弱市和弱震荡：期权低估占比不能超过 95%,2023,20230101,20231231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_option_share_flat_weak"": 0.95, ""option_entry_max_option_share_weak"": 0.95, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.126035,-0.098416,-0.146197,0.1667,84,242,-0.134965
weak_share_0p95_flat_share_0p95,弱市和弱震荡：期权低估占比不能超过 95%,2024,20240101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_option_share_flat_weak"": 0.95, ""option_entry_max_option_share_weak"": 0.95, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.064418,0.068776,-0.151988,0.4753,162,242,0.030779
weak_signal_0,仅弱市：期权型买入不允许弱势信号,2019,20190101,20191231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.38008,0.172714,-0.107991,0.5828,163,244,0.145716
weak_signal_0,仅弱市：期权型买入不允许弱势信号,2020,20200101,20201231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.090593,-0.19476,-0.179066,0.2933,75,243,-0.239526
weak_signal_0,仅弱市：期权型买入不允许弱势信号,2021,20210101,20211231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.063528,-0.058171,-0.086667,0.5862,116,243,-0.079838
weak_signal_0,仅弱市：期权型买入不允许弱势信号,2022,20220101,20221231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.142708,0.019313,-0.170595,0.3567,171,242,-0.023336
weak_signal_0,仅弱市：期权型买入不允许弱势信号,2023,20230101,20231231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.061795,-0.034175,-0.141258,0.3483,178,242,-0.069489
weak_signal_0,仅弱市：期权型买入不允许弱势信号,2024,20240101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.027688,-0.02333,-0.184953,0.4375,256,242,-0.069568
weak_signal_0_flat_signal_2,弱市不允许弱势信号，弱震荡最多 2 个弱势信号,2019,20190101,20191231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 2, ""option_entry_max_bad_signals_weak"": 0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.379538,0.172172,-0.107991,0.5802,162,244,0.145174
weak_signal_0_flat_signal_2,弱市不允许弱势信号，弱震荡最多 2 个弱势信号,2020,20200101,20201231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 2, ""option_entry_max_bad_signals_weak"": 0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.091111,-0.195278,-0.179539,0.2933,75,243,-0.240163
weak_signal_0_flat_signal_2,弱市不允许弱势信号，弱震荡最多 2 个弱势信号,2021,20210101,20211231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 2, ""option_entry_max_bad_signals_weak"": 0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.063528,-0.058171,-0.086667,0.5862,116,243,-0.079838
weak_signal_0_flat_signal_2,弱市不允许弱势信号，弱震荡最多 2 个弱势信号,2022,20220101,20221231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 2, ""option_entry_max_bad_signals_weak"": 0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.149242,0.012779,-0.176825,0.3392,171,242,-0.031427
weak_signal_0_flat_signal_2,弱市不允许弱势信号，弱震荡最多 2 个弱势信号,2023,20230101,20231231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 2, ""option_entry_max_bad_signals_weak"": 0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.061795,-0.034175,-0.141258,0.3483,178,242,-0.069489
weak_signal_0_flat_signal_2,弱市不允许弱势信号，弱震荡最多 2 个弱势信号,2024,20240101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 2, ""option_entry_max_bad_signals_weak"": 0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.027688,-0.02333,-0.184953,0.4375,256,242,-0.069568
