name,description,period,start,end,params_json,total_return,excess_return,max_drawdown,win_rate,total_trades,n_days,score
baseline_no_regime_entry_gate,当前主策略入口；不按市场状态限制期权型低估买入,test,20250101,20260508,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.732025,0.37976,-0.097762,0.6073,191,323,0.35532
weak_signal_1,仅弱市：期权型买入最多 1 个弱势信号,test,20250101,20260508,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 1, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.732025,0.37976,-0.097762,0.6073,191,323,0.35532
weak_share_0p95_flat_share_0p95,弱市和弱震荡：期权低估占比不能超过 95%,test,20250101,20260508,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_option_share_flat_weak"": 0.95, ""option_entry_max_option_share_weak"": 0.95, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.720529,0.368264,-0.097762,0.6011,188,323,0.343824
weak_strict_flat_mild,弱市严格，弱震荡轻度限制；强市和普通市场放开,test,20250101,20260508,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 1, ""option_entry_max_bad_signals_weak"": 0, ""option_entry_max_close_to_bond_floor_flat_weak"": 1.35, ""option_entry_max_close_to_bond_floor_weak"": 1.2, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.720346,0.368081,-0.097762,0.5979,189,323,0.343641
weak_ratio_1p15_flat_ratio_1p35,弱市要求更接近债底，弱震荡允许稍远,test,20250101,20260508,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_close_to_bond_floor_flat_weak"": 1.35, ""option_entry_max_close_to_bond_floor_weak"": 1.15, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.720346,0.368081,-0.097762,0.5979,189,323,0.343641
baseline_no_regime_entry_gate,当前主策略入口；不按市场状态限制期权型低估买入,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.403678,0.131363,-0.324048,0.4533,986,1456,0.050351
weak_ratio_1p15,仅弱市：期权型买入要求价格/债底 <= 1.15,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_close_to_bond_floor_weak"": 1.15, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.381925,0.10961,-0.345475,0.4333,1050,1456,0.023241
weak_signal_1,仅弱市：期权型买入最多 1 个弱势信号,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 1, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.37367,0.101356,-0.314337,0.4514,977,1456,0.022772
weak_signal_0,仅弱市：期权型买入不允许弱势信号,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.365437,0.093122,-0.335954,0.4507,1025,1456,0.009134
weak_ratio_1p25,仅弱市：期权型买入要求价格/债底 <= 1.25,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_close_to_bond_floor_weak"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.356858,0.084544,-0.342967,0.4421,1036,1456,-0.001198
weak_signal_0_flat_signal_2,弱市不允许弱势信号，弱震荡最多 2 个弱势信号,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 2, ""option_entry_max_bad_signals_weak"": 0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.335774,0.063459,-0.336852,0.4446,1046,1456,-0.020754
weak_ratio_1p25_signal_1,仅弱市：期权型买入要求价格/债底 <= 1.25 且弱势信号 <= 1,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 1, ""option_entry_max_close_to_bond_floor_weak"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.335649,0.063335,-0.345464,0.4373,1052,1456,-0.023031
weak_and_flat_signal_1,弱市和弱震荡都最多允许 1 个弱势信号,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 1, ""option_entry_max_bad_signals_weak"": 1, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.318756,0.046441,-0.32693,0.4577,994,1456,-0.035291
flat_weak_signal_1,仅弱震荡：期权型买入最多 1 个弱势信号,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 1, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.306421,0.034107,-0.33367,0.4475,981,1456,-0.049311
weak_strict_flat_mild,弱市严格，弱震荡轻度限制；强市和普通市场放开,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 1, ""option_entry_max_bad_signals_weak"": 0, ""option_entry_max_close_to_bond_floor_flat_weak"": 1.35, ""option_entry_max_close_to_bond_floor_weak"": 1.2, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.296904,0.02459,-0.349882,0.4387,1053,1456,-0.062881
weak_mild_flat_signal,弱市价格接近债底，弱震荡只看弱势信号,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 1, ""option_entry_max_close_to_bond_floor_weak"": 1.3, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.292091,0.019776,-0.344744,0.44,1050,1456,-0.06641
weak_ratio_1p15_flat_ratio_1p35,弱市要求更接近债底，弱震荡允许稍远,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_close_to_bond_floor_flat_weak"": 1.35, ""option_entry_max_close_to_bond_floor_weak"": 1.15, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.280428,0.008113,-0.331389,0.4507,983,1456,-0.074734
weak_share_0p90,仅弱市：期权低估占比不能超过 90%,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_option_share_weak"": 0.9, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.231802,-0.040512,-0.325213,0.4545,880,1456,-0.121815
flat_weak_ratio_1p25,仅弱震荡：期权型买入要求价格/债底 <= 1.25,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_max_close_to_bond_floor_flat_weak"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.188044,-0.084271,-0.336803,0.4597,918,1456,-0.168472
weak_share_0p95_flat_share_0p95,弱市和弱震荡：期权低估占比不能超过 95%,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_option_share_flat_weak"": 0.95, ""option_entry_max_option_share_weak"": 0.95, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.171763,-0.100551,-0.335882,0.453,660,1456,-0.184522
