name,kind,regime_lookback_days,regime_risk_threshold,regime_risk_recovery_days,regime_risk_switch_hurdle_pct,y2019_excess,y2019_total,y2019_dd,y2019_trades,y2019_risk_days,y2020_excess,y2020_total,y2020_dd,y2020_trades,y2020_risk_days,y2021_excess,y2021_total,y2021_dd,y2021_trades,y2021_risk_days,y2022_excess,y2022_total,y2022_dd,y2022_trades,y2022_risk_days,y2023_excess,y2023_total,y2023_dd,y2023_trades,y2023_risk_days,y2024_excess,y2024_total,y2024_dd,y2024_trades,y2024_risk_days,main_floor_pass_count,passes_main_floors,params_json,leave_year,selection_avg_excess,selection_avg_abs_dd,selection_score,replay_2019_excess,replay_2019_total,replay_2019_trades,rank,selected_for_leave,holdout_baseline_excess,holdout_improved_or_equal,replay_2020_excess,replay_2020_total,replay_2020_trades,replay_2021_excess,replay_2021_total,replay_2021_trades,replay_2022_excess,replay_2022_total,replay_2022_trades,replay_2023_excess,replay_2023_total,replay_2023_trades,replay_2024_excess,replay_2024_total,replay_2024_trades
selfpnl_lb60_thr0p01_rec1_h0p05,candidate,60,0.01,1,0.05,0.140524,0.347889,-0.107732,150,78,-0.142468,-0.038301,-0.145226,79,182,-0.033183,0.088515,-0.088886,135,151,0.036147,-0.125874,-0.156165,159,101,-0.027026,-0.054646,-0.140075,151,133,0.028741,0.024383,-0.152359,250,110,3,0,"{""name"": ""selfpnl_lb60_thr0p01_rec1_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2019,-0.027558,0.136542,-0.100493,0.140524,0.347889,150,1,1,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thr0p01_rec1_h0p05,candidate,60,0.01,1,0.05,0.140524,0.347889,-0.107732,150,78,-0.142468,-0.038301,-0.145226,79,182,-0.033183,0.088515,-0.088886,135,151,0.036147,-0.125874,-0.156165,159,101,-0.027026,-0.054646,-0.140075,151,133,0.028741,0.024383,-0.152359,250,110,3,0,"{""name"": ""selfpnl_lb60_thr0p01_rec1_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2020,0.029041,0.129043,-0.04202,,,,1,1,-0.130604,0,-0.142468,-0.038301,79,,,,,,,,,,,,
selfpnl_lb60_thr0p01_rec1_h0p05,candidate,60,0.01,1,0.05,0.140524,0.347889,-0.107732,150,78,-0.142468,-0.038301,-0.145226,79,182,-0.033183,0.088515,-0.088886,135,151,0.036147,-0.125874,-0.156165,159,101,-0.027026,-0.054646,-0.140075,151,133,0.028741,0.024383,-0.152359,250,110,3,0,"{""name"": ""selfpnl_lb60_thr0p01_rec1_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2021,0.007184,0.140311,-0.066694,,,,1,1,-0.050441,1,,,,-0.033183,0.088515,135,,,,,,,,,
selfpnl_lb60_thr0p01_rec1_h0p05,candidate,60,0.01,1,0.05,0.140524,0.347889,-0.107732,150,78,-0.142468,-0.038301,-0.145226,79,182,-0.033183,0.088515,-0.088886,135,151,0.036147,-0.125874,-0.156165,159,101,-0.027026,-0.054646,-0.140075,151,133,0.028741,0.024383,-0.152359,250,110,3,0,"{""name"": ""selfpnl_lb60_thr0p01_rec1_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2022,-0.006682,0.126856,-0.077196,,,,1,1,0.014425,1,,,,,,,0.036147,-0.125874,159,,,,,,
selfpnl_lb60_thr0p01_rec1_h0p05,candidate,60,0.01,1,0.05,0.140524,0.347889,-0.107732,150,78,-0.142468,-0.038301,-0.145226,79,182,-0.033183,0.088515,-0.088886,135,151,0.036147,-0.125874,-0.156165,159,101,-0.027026,-0.054646,-0.140075,151,133,0.028741,0.024383,-0.152359,250,110,3,0,"{""name"": ""selfpnl_lb60_thr0p01_rec1_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2023,0.005952,0.130074,-0.065366,,,,1,1,-0.031027,1,,,,,,,,,,-0.027026,-0.054646,151,,,
selfpnl_lb60_thr0p01_rec1_h0p05,candidate,60,0.01,1,0.05,0.140524,0.347889,-0.107732,150,78,-0.142468,-0.038301,-0.145226,79,182,-0.033183,0.088515,-0.088886,135,151,0.036147,-0.125874,-0.156165,159,101,-0.027026,-0.054646,-0.140075,151,133,0.028741,0.024383,-0.152359,250,110,3,0,"{""name"": ""selfpnl_lb60_thr0p01_rec1_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2024,-0.005201,0.127617,-0.075905,,,,1,1,0.030085,0,,,,,,,,,,,,,0.028741,0.024383,250
