name,kind,regime_lookback_days,regime_risk_threshold,regime_risk_recovery_days,regime_risk_switch_hurdle_pct,y2019_excess,y2019_total,y2019_dd,y2019_trades,y2019_risk_days,y2020_excess,y2020_total,y2020_dd,y2020_trades,y2020_risk_days,y2021_excess,y2021_total,y2021_dd,y2021_trades,y2021_risk_days,y2022_excess,y2022_total,y2022_dd,y2022_trades,y2022_risk_days,y2023_excess,y2023_total,y2023_dd,y2023_trades,y2023_risk_days,y2024_excess,y2024_total,y2024_dd,y2024_trades,y2024_risk_days,main_floor_pass_count,passes_main_floors,params_json,leave_year,selection_avg_excess,selection_avg_abs_dd,selection_score,replay_2019_excess,replay_2019_total,replay_2019_trades,rank,selected_for_leave,holdout_baseline_excess,holdout_improved_or_equal,replay_2020_excess,replay_2020_total,replay_2020_trades,replay_2021_excess,replay_2021_total,replay_2021_trades,replay_2022_excess,replay_2022_total,replay_2022_trades,replay_2023_excess,replay_2023_total,replay_2023_trades,replay_2024_excess,replay_2024_total,replay_2024_trades
selfpnl_lb10_thr0_rec1_h0p08,candidate,10,0.0,1,0.08,0.161785,0.369151,-0.102402,148,97,-0.145696,-0.041529,-0.151336,89,145,-0.002482,0.119217,-0.088886,112,129,0.02772,-0.134301,-0.162796,160,110,-0.032477,-0.060097,-0.144735,147,133,0.024176,0.019817,-0.155886,231,109,1,0,"{""name"": ""selfpnl_lb10_thr0_rec1_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.0}",2019,-0.025752,0.140728,-0.191054,0.161785,0.369151,148,31,0,0.161312,1,,,,,,,,,,,,,,,
selfpnl_lb20_thrm0p01_rec3_h0p05,candidate,20,-0.01,3,0.05,0.16189,0.369256,-0.103344,156,42,-0.151907,-0.04774,-0.1386,88,117,-0.021169,0.100529,-0.088886,116,96,0.036043,-0.125978,-0.154662,184,81,-0.025663,-0.053282,-0.138574,156,79,0.032085,0.027727,-0.166294,254,62,3,0,"{""name"": ""selfpnl_lb20_thrm0p01_rec3_h0p05"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.01}",2019,-0.026122,0.137403,-0.193663,0.16189,0.369256,156,32,0,0.161312,1,,,,,,,,,,,,,,,
selfpnl_lb60_thrm0p02_rec2_h0p05,candidate,60,-0.02,2,0.05,0.152012,0.359378,-0.107737,152,17,-0.1469,-0.042733,-0.145186,84,129,-0.035897,0.085801,-0.088886,135,117,0.029249,-0.132772,-0.160598,197,66,-0.029927,-0.057546,-0.141429,161,63,0.028854,0.024496,-0.170567,256,54,1,0,"{""name"": ""selfpnl_lb60_thrm0p02_rec2_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.02}",2019,-0.030924,0.141333,-0.194838,0.152012,0.359378,152,33,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thr0_rec3_h0p05,candidate,60,0.0,3,0.05,0.152032,0.359398,-0.107732,153,53,-0.142468,-0.038301,-0.145226,79,176,-0.033183,0.088515,-0.088886,135,138,0.021925,-0.140096,-0.168636,190,80,-0.029865,-0.057484,-0.141064,153,95,0.02557,0.021212,-0.154111,253,93,1,0,"{""name"": ""selfpnl_lb60_thr0_rec3_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.0}",2019,-0.031604,0.139585,-0.19617,0.152032,0.359398,153,34,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb20_thrm0p01_rec3_h0p1,candidate,20,-0.01,3,0.1,0.144246,0.351612,-0.108038,159,42,-0.151907,-0.04774,-0.1386,88,117,-0.029323,0.092376,-0.088886,100,96,0.033897,-0.128124,-0.156232,179,81,-0.0251,-0.052719,-0.13805,149,79,0.030258,0.025899,-0.169492,238,62,3,0,"{""name"": ""selfpnl_lb20_thrm0p01_rec3_h0p1"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.01}",2019,-0.028435,0.138252,-0.196188,0.144246,0.351612,159,35,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb20_thr0_rec1_h0p1,candidate,20,0.0,1,0.1,0.162211,0.369577,-0.105054,152,82,-0.151846,-0.04768,-0.139288,87,157,-0.026661,0.095037,-0.088886,91,125,0.029176,-0.132846,-0.160699,170,110,-0.020127,-0.047746,-0.135101,144,134,0.021994,0.017636,-0.159163,233,102,3,0,"{""name"": ""selfpnl_lb20_thr0_rec1_h0p1"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.0}",2019,-0.029493,0.136627,-0.19623,0.162211,0.369577,152,36,0,0.161312,1,,,,,,,,,,,,,,,
selfpnl_lb60_thr0p01_rec3_h0p08,candidate,60,0.01,3,0.08,0.12816,0.335526,-0.107262,153,78,-0.146805,-0.042638,-0.148382,78,182,-0.029511,0.092188,-0.088886,112,151,0.036604,-0.125417,-0.15662,156,101,-0.033625,-0.061245,-0.140274,140,133,0.061568,0.057209,-0.149209,233,110,2,0,"{""name"": ""selfpnl_lb60_thr0p01_rec3_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.01}",2019,-0.022354,0.136674,-0.197502,0.12816,0.335526,153,37,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb20_thr0p01_rec1_h0p1,candidate,20,0.01,1,0.1,0.166447,0.373812,-0.105054,145,113,-0.147872,-0.043706,-0.142444,86,185,-0.011524,0.110175,-0.088886,88,168,0.043037,-0.118984,-0.153703,154,157,-0.033499,-0.061119,-0.138673,131,177,0.076394,0.072036,-0.154917,216,154,2,0,"{""name"": ""selfpnl_lb20_thr0p01_rec1_h0p1"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.01}",2019,-0.014693,0.135725,-0.199014,0.166447,0.373812,145,38,0,0.161312,1,,,,,,,,,,,,,,,
selfpnl_lb60_thrm0p01_rec1_h0p05,candidate,60,-0.01,1,0.05,0.152012,0.359378,-0.107737,152,33,-0.147839,-0.043672,-0.145442,78,156,-0.035897,0.085801,-0.088886,135,124,0.029249,-0.132772,-0.160598,197,70,-0.029927,-0.057546,-0.141429,161,78,0.036235,0.031877,-0.164068,254,81,1,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec1_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.01}",2019,-0.029636,0.140085,-0.202627,0.152012,0.359378,152,39,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb20_thr0_rec1_h0p05,candidate,20,0.0,1,0.05,0.134239,0.341605,-0.104417,155,82,-0.150825,-0.046659,-0.138571,87,157,-0.035562,0.086137,-0.088886,97,125,0.037566,-0.124456,-0.156942,180,110,-0.023442,-0.051061,-0.136254,153,134,0.021738,0.01738,-0.157993,248,102,2,0,"{""name"": ""selfpnl_lb20_thr0_rec1_h0p05"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.0}",2019,-0.030105,0.135729,-0.206687,0.134239,0.341605,155,40,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb20_thr0p01_rec1_h0p05,candidate,20,0.01,1,0.05,0.135435,0.3428,-0.104457,153,113,-0.149026,-0.044859,-0.141727,91,185,-0.035562,0.086137,-0.088886,97,168,0.040662,-0.121359,-0.15448,179,157,-0.029781,-0.057401,-0.136304,143,177,0.03468,0.030322,-0.15653,235,154,1,0,"{""name"": ""selfpnl_lb20_thr0p01_rec1_h0p05"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2019,-0.027805,0.135585,-0.206732,0.135435,0.3428,153,41,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb20_thr0_rec2_h0p05,candidate,20,0.0,2,0.05,0.134247,0.341613,-0.104417,155,82,-0.151003,-0.046836,-0.138733,89,157,-0.035562,0.086137,-0.088886,97,125,0.032984,-0.129037,-0.159254,177,110,-0.026315,-0.053934,-0.136562,154,134,0.031227,0.026868,-0.166323,245,102,2,0,"{""name"": ""selfpnl_lb20_thr0_rec2_h0p05"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.0}",2019,-0.029734,0.137952,-0.208652,0.134247,0.341613,155,42,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb20_thrm0p01_rec3_h0p08,candidate,20,-0.01,3,0.08,0.154735,0.362101,-0.108038,157,42,-0.151907,-0.04774,-0.1386,88,117,-0.032941,0.088758,-0.088886,96,96,0.030194,-0.131827,-0.159815,178,81,-0.028983,-0.056602,-0.141533,151,79,0.038208,0.03385,-0.166606,243,62,2,0,"{""name"": ""selfpnl_lb20_thrm0p01_rec3_h0p08"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2019,-0.029086,0.139088,-0.209438,0.154735,0.362101,157,43,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb20_thr0p01_rec2_h0p08,candidate,20,0.01,2,0.08,0.147193,0.354559,-0.104078,148,113,-0.148662,-0.044495,-0.143162,84,185,-0.008112,0.113587,-0.088886,119,168,0.035869,-0.126152,-0.156614,159,157,-0.033791,-0.061411,-0.139764,130,177,0.07166,0.067302,-0.152135,216,154,2,0,"{""name"": ""selfpnl_lb20_thr0p01_rec2_h0p08"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.01}",2019,-0.016607,0.136112,-0.211845,0.147193,0.354559,148,44,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb20_thr0p01_rec2_h0p1,candidate,20,0.01,2,0.1,0.149003,0.356369,-0.108083,144,113,-0.148662,-0.044495,-0.143162,84,185,-0.021395,0.100303,-0.088886,95,168,0.035806,-0.126215,-0.157797,156,157,-0.034155,-0.061775,-0.13828,125,177,0.075344,0.070985,-0.153941,210,154,2,0,"{""name"": ""selfpnl_lb20_thr0p01_rec2_h0p1"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.01}",2019,-0.018612,0.136413,-0.217566,0.149003,0.356369,144,45,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thr0_rec2_h0p05,candidate,60,0.0,2,0.05,0.152012,0.359378,-0.107737,152,53,-0.142468,-0.038301,-0.145226,79,176,-0.033183,0.088515,-0.088886,135,138,0.021925,-0.140096,-0.168636,190,80,-0.032486,-0.060105,-0.142228,157,95,0.02557,0.021212,-0.154111,253,93,1,0,"{""name"": ""selfpnl_lb60_thr0_rec2_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.0}",2019,-0.032128,0.139817,-0.222963,0.152012,0.359378,152,46,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb20_thr0_rec3_h0p1,candidate,20,0.0,3,0.1,0.166346,0.373712,-0.105054,151,82,-0.148754,-0.044587,-0.137282,81,157,-0.026661,0.095037,-0.088886,91,125,0.047493,-0.114528,-0.155343,168,110,-0.033915,-0.061534,-0.137109,140,134,0.030215,0.025857,-0.15125,227,102,2,0,"{""name"": ""selfpnl_lb20_thr0_rec3_h0p1"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.0}",2019,-0.026324,0.133974,-0.223188,0.166346,0.373712,151,47,0,0.161312,1,,,,,,,,,,,,,,,
selfpnl_lb20_thr0_rec3_h0p08,candidate,20,0.0,3,0.08,0.135052,0.342418,-0.105054,149,82,-0.14853,-0.044363,-0.137282,82,157,-0.036861,0.084837,-0.088886,97,125,0.033231,-0.12879,-0.158718,166,110,-0.030854,-0.058473,-0.141231,143,134,0.037693,0.033335,-0.14571,230,102,1,0,"{""name"": ""selfpnl_lb20_thr0_rec3_h0p08"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.0}",2019,-0.029064,0.134365,-0.226446,0.135052,0.342418,149,48,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb20_thr0_rec1_h0p08,candidate,20,0.0,1,0.08,0.135476,0.342842,-0.105054,150,82,-0.151846,-0.04768,-0.139288,87,157,-0.036861,0.084837,-0.088886,97,125,0.029409,-0.132613,-0.160484,170,110,-0.028125,-0.055745,-0.140495,145,134,0.028346,0.023988,-0.152398,236,102,1,0,"{""name"": ""selfpnl_lb20_thr0_rec1_h0p08"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.0}",2019,-0.031815,0.13631,-0.235553,0.135476,0.342842,150,49,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb20_thrm0p01_rec2_h0p08,candidate,20,-0.01,2,0.08,0.157789,0.365155,-0.104758,152,42,-0.150825,-0.046659,-0.138571,87,117,-0.032941,0.088758,-0.088886,96,96,0.026019,-0.136002,-0.163823,185,81,-0.029801,-0.057421,-0.141733,150,79,0.035796,0.031438,-0.168399,243,62,1,0,"{""name"": ""selfpnl_lb20_thrm0p01_rec2_h0p08"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2019,-0.03035,0.140282,-0.237081,0.157789,0.365155,152,50,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thr0_rec1_h0p05,candidate,60,0.0,1,0.05,0.152012,0.359378,-0.107737,152,53,-0.142468,-0.038301,-0.145226,79,176,-0.035897,0.085801,-0.088886,135,138,0.022393,-0.139628,-0.168177,190,80,-0.032006,-0.059626,-0.141716,158,95,0.026369,0.022011,-0.154111,253,93,0,0,"{""name"": ""selfpnl_lb60_thr0_rec1_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.0}",2019,-0.032322,0.139623,-0.237258,0.152012,0.359378,152,51,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thr0_rec3_h0p08,candidate,60,0.0,3,0.08,0.146351,0.353716,-0.107732,151,53,-0.146805,-0.042638,-0.148382,78,176,-0.027907,0.093791,-0.088886,112,138,0.021591,-0.14043,-0.168981,185,80,-0.029793,-0.057412,-0.141004,146,95,0.033472,0.029114,-0.150022,240,93,1,0,"{""name"": ""selfpnl_lb60_thr0_rec3_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.0}",2019,-0.029888,0.139455,-0.240412,0.146351,0.353716,151,52,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thrm0p01_rec2_h0p1,candidate,60,-0.01,2,0.1,0.139084,0.34645,-0.107737,151,33,-0.143757,-0.039591,-0.14522,78,156,-0.044213,0.077485,-0.088886,118,124,0.043035,-0.118986,-0.156275,184,70,-0.030297,-0.057917,-0.141795,153,78,0.030524,0.026166,-0.15214,238,81,1,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec2_h0p1"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.01}",2019,-0.028942,0.136863,-0.247167,0.139084,0.34645,151,53,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb20_thr0_rec2_h0p08,candidate,20,0.0,2,0.08,0.13607,0.343436,-0.105054,150,82,-0.151003,-0.046836,-0.138733,89,157,-0.036861,0.084837,-0.088886,97,125,0.032326,-0.129695,-0.16024,170,110,-0.03102,-0.05864,-0.141379,143,134,0.03677,0.032411,-0.1457,231,102,1,0,"{""name"": ""selfpnl_lb20_thr0_rec2_h0p08"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.0}",2019,-0.029958,0.134988,-0.253885,0.13607,0.343436,150,54,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thr0_rec1_h0p08,candidate,60,0.0,1,0.08,0.1463,0.353666,-0.107737,151,53,-0.146805,-0.042638,-0.148382,78,176,-0.028949,0.09275,-0.088886,115,138,0.021713,-0.140308,-0.168861,186,80,-0.031355,-0.058975,-0.141117,152,95,0.033273,0.028914,-0.150022,240,93,1,0,"{""name"": ""selfpnl_lb60_thr0_rec1_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.0}",2019,-0.030425,0.139454,-0.255348,0.1463,0.353666,151,55,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thrm0p02_rec3_h0p05,candidate,60,-0.02,3,0.05,0.152012,0.359378,-0.107737,152,17,-0.151859,-0.047692,-0.149271,87,129,-0.035897,0.085801,-0.088886,135,117,0.027581,-0.13444,-0.163146,189,66,-0.029927,-0.057546,-0.141429,161,63,0.028854,0.024496,-0.170567,256,54,0,0,"{""name"": ""selfpnl_lb60_thrm0p02_rec3_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.02}",2019,-0.03225,0.14266,-0.259185,0.152012,0.359378,152,56,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thr0_rec2_h0p08,candidate,60,0.0,2,0.08,0.1463,0.353666,-0.107737,151,53,-0.146805,-0.042638,-0.148382,78,176,-0.027907,0.093791,-0.088886,112,138,0.021591,-0.14043,-0.168981,185,80,-0.031837,-0.059456,-0.141595,153,95,0.035056,0.030697,-0.150022,240,93,1,0,"{""name"": ""selfpnl_lb60_thr0_rec2_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.0}",2019,-0.02998,0.139573,-0.260974,0.1463,0.353666,151,57,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thrm0p02_rec3_h0p08,candidate,60,-0.02,3,0.08,0.152012,0.359378,-0.107737,152,17,-0.152423,-0.048256,-0.149778,86,129,-0.028949,0.09275,-0.088886,115,117,0.02541,-0.136611,-0.165246,186,66,-0.030041,-0.057661,-0.141503,156,63,0.031054,0.026696,-0.154408,248,54,1,0,"{""name"": ""selfpnl_lb60_thrm0p02_rec3_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.02}",2019,-0.03099,0.139964,-0.262111,0.152012,0.359378,152,58,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thr0_rec2_h0p1,candidate,60,0.0,2,0.1,0.133211,0.340577,-0.107737,151,53,-0.142934,-0.038767,-0.144576,77,176,-0.037346,0.084352,-0.088886,106,138,0.050254,-0.111767,-0.156275,181,80,-0.040342,-0.067961,-0.143835,148,95,0.029034,0.024676,-0.155055,236,93,1,0,"{""name"": ""selfpnl_lb60_thr0_rec2_h0p1"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.0}",2019,-0.028267,0.137725,-0.270258,0.133211,0.340577,151,59,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb20_thr0p01_rec3_h0p05,candidate,20,0.01,3,0.05,0.152407,0.359773,-0.104509,146,113,-0.158051,-0.053884,-0.153829,91,185,-0.023548,0.09815,-0.088886,124,168,0.038281,-0.12374,-0.155403,172,157,-0.029181,-0.0568,-0.136926,140,177,0.01897,0.014612,-0.156599,235,154,2,0,"{""name"": ""selfpnl_lb20_thr0p01_rec3_h0p05"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2019,-0.030706,0.138329,-0.274288,0.152407,0.359773,146,60,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb10_thr0p01_rec2_h0p1,candidate,10,0.01,2,0.1,0.157544,0.364909,-0.103567,136,158,-0.148627,-0.04446,-0.154374,84,187,0.010397,0.132095,-0.088886,92,184,0.021213,-0.140809,-0.169701,133,169,-0.032602,-0.060221,-0.135696,117,204,0.072932,0.068573,-0.153481,194,181,1,0,"{""name"": ""selfpnl_lb10_thr0p01_rec2_h0p1"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.01}",2019,-0.015337,0.140428,-0.276194,0.157544,0.364909,136,61,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thrm0p02_rec1_h0p08,candidate,60,-0.02,1,0.08,0.152012,0.359378,-0.107737,152,17,-0.158782,-0.054615,-0.153475,98,129,-0.028949,0.09275,-0.088886,115,117,0.030498,-0.131523,-0.159384,195,66,-0.028682,-0.056301,-0.14024,157,63,0.03825,0.033892,-0.16705,251,54,2,0,"{""name"": ""selfpnl_lb60_thrm0p02_rec1_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.02}",2019,-0.029533,0.141807,-0.276305,0.152012,0.359378,152,62,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb20_thr0p01_rec3_h0p1,candidate,20,0.01,3,0.1,0.146602,0.353968,-0.110621,142,113,-0.158703,-0.054536,-0.15383,85,185,-0.021395,0.100303,-0.088886,95,168,0.036232,-0.125789,-0.157797,158,157,-0.029419,-0.057039,-0.137531,119,177,0.042165,0.037807,-0.153941,209,154,2,0,"{""name"": ""selfpnl_lb20_thr0p01_rec3_h0p1"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.01}",2019,-0.026224,0.138397,-0.278723,0.146602,0.353968,142,63,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thrm0p02_rec1_h0p05,candidate,60,-0.02,1,0.05,0.152012,0.359378,-0.107737,152,17,-0.15741,-0.053244,-0.152793,101,129,-0.035897,0.085801,-0.088886,135,117,0.029593,-0.132428,-0.160267,198,66,-0.028387,-0.056006,-0.140679,160,63,0.028798,0.024439,-0.170638,256,54,1,0,"{""name"": ""selfpnl_lb60_thrm0p02_rec1_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.02}",2019,-0.032661,0.142653,-0.286604,0.152012,0.359378,152,64,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thrm0p01_rec1_h0p1,candidate,60,-0.01,1,0.1,0.137595,0.344961,-0.107737,151,33,-0.148028,-0.043861,-0.145833,79,156,-0.044213,0.077485,-0.088886,118,124,0.036817,-0.125204,-0.156275,193,70,-0.030267,-0.057887,-0.141705,153,78,0.031578,0.027219,-0.15214,241,81,1,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec1_h0p1"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.01}",2019,-0.030823,0.136968,-0.291485,0.137595,0.344961,151,65,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thrm0p02_rec3_h0p1,candidate,60,-0.02,3,0.1,0.152012,0.359378,-0.107737,152,17,-0.147997,-0.043831,-0.146198,85,129,-0.044213,0.077485,-0.088886,118,117,0.043035,-0.118986,-0.156275,184,66,-0.030408,-0.058028,-0.14184,155,63,0.031549,0.02719,-0.154539,247,54,1,0,"{""name"": ""selfpnl_lb60_thrm0p02_rec3_h0p1"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.02}",2019,-0.029607,0.137548,-0.291514,0.152012,0.359378,152,66,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb10_thr0p01_rec2_h0p08,candidate,10,0.01,2,0.08,0.144849,0.352214,-0.104594,139,158,-0.148627,-0.04446,-0.154374,84,187,-0.026008,0.09569,-0.088886,91,184,0.026594,-0.135427,-0.164421,135,169,-0.038882,-0.066501,-0.144631,125,204,0.061055,0.056696,-0.151518,201,181,1,0,"{""name"": ""selfpnl_lb10_thr0p01_rec2_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.01}",2019,-0.025174,0.140766,-0.295105,0.144849,0.352214,139,67,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thrm0p01_rec3_h0p1,candidate,60,-0.01,3,0.1,0.139084,0.34645,-0.107737,151,33,-0.148321,-0.044154,-0.14806,79,156,-0.044213,0.077485,-0.088886,118,124,0.043051,-0.11897,-0.156275,184,70,-0.030562,-0.058182,-0.14203,154,78,0.030524,0.026166,-0.15214,238,81,1,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec3_h0p1"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.01}",2019,-0.029904,0.137478,-0.296574,0.139084,0.34645,151,68,0,0.161312,0,,,,,,,,,,,,,,,
selfpnl_lb60_thrm0p02_rec2_h0p1,candidate,60,-0.02,2,0.1,0.152012,0.359378,-0.107737,152,17,-0.14929,-0.045123,-0.145574,86,129,-0.044213,0.077485,-0.088886,118,117,0.036817,-0.125204,-0.156275,193,66,-0.030227,-0.057847,-0.141678,155,63,0.036358,0.032,-0.16932,251,54,1,0,"{""name"": ""selfpnl_lb60_thrm0p02_rec2_h0p1"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.02}",2019,-0.030111,0.140347,-0.303838,0.152012,0.359378,152,69,0,0.161312,0,,,,,,,,,,,,,,,
